chr	start	end
chr13	83165400	83167599
chr7	144872800	144873999
chr15	61513000	61515599
chr10	9670400	9671599
chr5	159251600	159254799
chr7	98083800	98089199
chr2	49898000	49899399
chr10	58562800	58564999
chr8	128517400	128520599
chr2	53918600	53919199
chr2	152102000	152103599
chr3	24281400	24283199
chr3	81728000	81728799
chr9	69577600	69578999
chr3	170297400	170298799
chr6	22922600	22923599
chr9	99464600	99471399
chr3	147573000	147574599
chr10	102452000	102454599
chr10	102096800	102102199
chr1	163484400	163486199
chr8	109433600	109436799
chr20	16742800	16744599
chr6	143153400	143153999
chr20	6734400	6735799
chr18	60560600	60564599
chr1	250720000	250721199
chr15	56914800	56915999
chr3	113250400	113253399
chr1	84275600	84278999
chr1	153363800	153364799
chr2	24715800	24717799
chr5	78082600	78084199
chr7	105829600	105830599
chr18	78424400	78424799
chr13	50335600	50338599
chr10	110162000	110165199
chr2	3081000	3081999
chr16	32301000	32302999
chr20	4484400	4488399
chr3	147512800	147513399
chr4	125712600	125715199
chr5	75284200	75286199
chrX	109221800	109222599
chr3	64134000	64135999
chr6	44541000	44541599
chr9	4336400	4341999
chr9	4391600	4404199
chr13	79336000	79338599
chr13	100717000	100718399
chr17	87548000	87550199
chr11	82264600	82265199
chr13	98246600	98247399
chr18	57015000	57016399
chr18	76696800	76704799
chr9	19708800	19709799
chr4	6016600	6018199
chr18	76878200	76880399
chr3	37976400	37978399
chr2	141855600	141859399
chr1	33810000	33813199
chr11	80928000	80931799
chr10	7298400	7304199
chr3	121791600	121792799
chr10	64770000	64774799
chr20	11369800	11372199
chr11	80427000	80428599
chr1	177025600	177027799
chr2	21431200	21434199
chr4	28007600	28009599
chr1	56346000	56347599
chr16	68955000	68955999
chr20	30264400	30266599
chrX	78428400	78429999
chr8	99499000	99499599
chr13	36532600	36535799
chr19	43082800	43085199
chr10	46679600	46680399
chr10	37416200	37416999
chr5	167581000	167584999
chr3	46748200	46748999
chr15	44891200	44892399
chr7	91092400	91093399
chr9	119110000	119112199
chr12	37912400	37915199
chr8	124408200	124409999
chr7	945600	946399
chr4	172421200	172421999
chr12	41034000	41035599
chr6	52728000	52728399
chr9	110402800	110404799
chr6	30440400	30450599
chr18	18071800	18073799
chr6	107093800	107096599
chr3	150996200	150998799
chr10	23806400	23807799
chr8	26496400	26497199
chr1	25969200	25970999
chr2	123684200	123685799
chr6	132608000	132610799
chr8	49497200	49498999
chr15	40722200	40724199
chr15	83741800	83744799
chr8	72851600	72854399
chr17	56363200	56366199
chr9	15539000	15540399
chr14	77134800	77138599
chr6	126222200	126225399
chr15	44733200	44735199
chr20	7042600	7044599
chr5	120442800	120444599
chr11	82031600	82033999
chr5	160362800	160364799
chr14	38025800	38027599
chr4	149657000	149659399
chr7	21073800	21077399
chr3	139672600	139673199
chr13	73628000	73630399
chr8	77327000	77329599
chr9	89549400	89552799
chr18	70057000	70058199
chr8	52582200	52582999
chr3	153191800	153194399
chr12	16239800	16241399
chr10	18737600	18740199
chr1	177581600	177583599
chr19	15972400	15973599
chr5	143246000	143246999
chr13	43020200	43020999
chr10	68681600	68683799
chr3	154771000	154775199
chr2	220411600	220413199
chr5	141349400	141350599
chr16	82346000	82349999
chr8	29484200	29484999
chr4	146774200	146777599
chr10	50506600	50508799
chr1	201218400	201220599
chr1	264516200	264519399
chr10	2911600	2914199
chr1	211596200	211597399
chr2	217696800	217697199
chr3	139068200	139068799
chr7	128210800	128212799
chr20	2199600	2203199
chr9	66192400	66197799
chr4	160182400	160185199
chr11	21958000	21959399
chr9	78712400	78713199
chr5	20193000	20193599
chr10	25981600	25983599
chr12	17489200	17491799
chr1	170297000	170297599
chr3	82720200	82722999
chr8	62720200	62721599
chr7	74639200	74640999
chr10	7253800	7256599
chr13	43087200	43089799
chr20	10026600	10029399
chr1	276451000	276452999
chr3	13660000	13662399
chr9	10216400	10217799
chr1	144749600	144750999
chr10	15227600	15228999
chr3	166546800	166548599
chr15	58951000	58952999
chr17	7326800	7328199
chr3	10588200	10590999
chr6	127662800	127667999
chr17	76708200	76710599
chr19	49832200	49834999
chr6	137214400	137215399
chr2	113412600	113414599
chr4	63140400	63140999
chr14	80042000	80044599
chr15	33834600	33836799
chr4	25051800	25052799
chr15	42381200	42383199
chr7	73287400	73288599
chr2	257393200	257394399
chr3	149458800	149462199
chr3	119767200	119770799
chr6	109434800	109437799
chr6	107679000	107680599
chr7	136787600	136791199
chr12	39763200	39764999
chr10	8179200	8181399
chr10	19602200	19603799
chr15	103767800	103770199
chr10	6589200	6589799
chr6	140142200	140144199
chr1	88930200	88931199
chr7	2298800	2301399
chr8	36203000	36207199
chr12	45214400	45216199
chr7	127716400	127717599
chr12	35988000	35989399
chr18	51985800	51987599
chr13	89651600	89653999
chr1	211679400	211685199
chr8	36035000	36037399
chr9	13124400	13126799
chr10	17133000	17136399
chr5	51960400	51961199
chr17	87589600	87591999
chr9	82212800	82216199
chr12	3154200	3158799
chr10	40433400	40434599
chr10	37389200	37392199
chr4	5452600	5455399
chr15	33545400	33548599
chr10	109513800	109515799
chr4	158168800	158170599
chr5	74658400	74660599
chr12	30201400	30202799
chr4	125534800	125535999
chr6	101992800	101993599
chr8	128229800	128233999
chr13	111831800	111833599
chr20	19065800	19067199
chr1	200397800	200400399
chr9	4153400	4160399
chr12	32081600	32083199
chr14	3101400	3103799
chr2	19819200	19820999
chr7	109158000	109166999
chr2	205205200	205206399
chr2	19490400	19491599
chr18	46746000	46747999
chr16	50739400	50741399
chr20	21799800	21801799
chr14	42831800	42832199
chr12	39607600	39611799
chr19	40558000	40560599
chr3	111139400	111140999
chr3	166464000	166467199
chr16	21289400	21291599
chr8	110896200	110896999
chr6	122451200	122453799
chr1	163142800	163146399
chr1	134615800	134619999
chr11	83166000	83167199
chr18	6447200	6448199
chr1	134758400	134761199
chr7	119940600	119941999
chr20	16819600	16820399
chr2	178601200	178602799
chr1	85247400	85248599
chr8	77793000	77795799
chr1	203986800	203995799
chr1	169057200	169058199
chr2	25146400	25147599
chr8	49531800	49533599
chr1	83978400	83979999
chr10	18879200	18883399
chr1	141103400	141105999
chr1	235195800	235196399
chr1	57525200	57526799
chr13	111048600	111050799
chr1	210436400	210437999
chr3	176320400	176321399
chr4	123314800	123317399
chr8	103483600	103485799
chr6	27450200	27451999
chr19	26912600	26913199
chr13	34539400	34541399
chr13	81265400	81266599
chr2	186186200	186186999
chr5	159322800	159324599
chr1	130343400	130344199
chr19	60072000	60076799
chr17	8302400	8305599
chr4	119335200	119337599
chr1	72781400	72783399
chr4	129362400	129364799
chr17	31127200	31130999
chr1	14772600	14776199
chr10	59892400	59893799
chr1	17038800	17042399
chr3	121691200	121692599
chr5	37173200	37174199
chr5	158886400	158887399
chr5	162856400	162861399
chr17	51863000	51863799
chr20	23390800	23393399
chr17	28782600	28787399
chr1	87948200	87949199
chr9	66369600	66372399
chr1	39122000	39122999
chr6	8887200	8888599
chr13	93965600	93968599
chr3	115027000	115029599
chr15	108195600	108197999
chr11	68390600	68393199
chr6	42336400	42337799
chr2	260187800	260189599
chr10	71896200	71898199
chr7	114983800	115000399
chr13	51387800	51391799
chr9	115750400	115752199
chr6	48986000	48988399
chr2	252941800	252944999
chr18	77433400	77434999
chr6	127880800	127882799
chr1	106006800	106007399
chr3	48377200	48378599
chr3	124103200	124106399
chr5	165813800	165815799
chr9	117294800	117296799
chr15	85284800	85286399
chr19	49613000	49616399
chr2	140272000	140273599
chr6	91331600	91334399
chr8	127916800	127917599
chr17	12283200	12286199
chr1	39155400	39157999
chr1	119169800	119170399
chr2	112919800	112921799
chr8	44048600	44051199
chr8	118985400	118987199
chr10	9376400	9382999
chr19	9681800	9683399
chr3	5940200	5942199
chr12	44739600	44751599
chr13	110273400	110273999
chr8	90640400	90641399
chr5	159534000	159541799
chr4	6299600	6301399
chr19	42842800	42846199
chr14	111707600	111708399
chr6	8974800	8978599
chr7	124809400	124812399
chr20	8817200	8818199
chr6	112205600	112207599
chr18	6389000	6390599
chr13	107403000	107403999
chr7	122329200	122329999
chr10	89255800	89258599
chr20	19437200	19438999
chr14	82386200	82387199
chr2	222920000	222920599
chr4	131400200	131401599
chr3	111946400	111950999
chr12	32781200	32784599
chr5	149464200	149464999
chr12	15773000	15775599
chr13	96951000	96951599
chr1	24351600	24352999
chr10	86661000	86664199
chr5	169824800	169826599
chr7	29963800	29964999
chr7	109409400	109411799
chr8	128591800	128595799
chr5	81289600	81290599
chr2	20783400	20784599
chr1	114716600	114718799
chr9	46229400	46230999
chr16	86866000	86868199
chr19	61074400	61076799
chr10	88982600	88983799
chr18	25994000	25995799
chr4	88157600	88160599
chr7	125713000	125717799
chr19	15944600	15948999
chr13	41766400	41766799
chr14	13220000	13221199
chr7	137591600	137593599
chr9	95001600	95004399
chr6	130902400	130903799
chr13	84577600	84578399
chr10	52154200	52156399
chr9	53560800	53563399
chr10	108788400	108790799
chr15	38435200	38436799
chr17	10315400	10316199
chr3	176169200	176171399
chr12	6220800	6222199
chr16	8232800	8233399
chr16	64687800	64690399
chr8	78160800	78163799
chr3	61932200	61935599
chr1	80029200	80030599
chr5	166493400	166494199
chr3	54586800	54587999
chr6	45857600	45861199
chr1	169374200	169375399
chr16	80612600	80614199
chr2	185351400	185352799
chr6	93698600	93699799
chr11	35043400	35045799
chr2	55921200	55921799
chr5	24349200	24352599
chr10	109008400	109009999
chr14	37632600	37634799
chr9	30144400	30145399
chr12	26989400	26990999
chr1	208249400	208250199
chr7	47857600	47858599
chr17	1226000	1228999
chr5	22273000	22275199
chr13	85235800	85237399
chr4	67191800	67193799
chr15	58202800	58204599
chr17	10277800	10280399
chr7	136763200	136764799
chr11	87448600	87450199
chr15	107973400	107974799
chr13	90681200	90684599
chr12	10199600	10201199
chr3	120814400	120816199
chr7	118418800	118419599
chr4	10129000	10129799
chr2	117073400	117074199
chr5	59067200	59069599
chr9	38172400	38173799
chr15	29423800	29425799
chr18	27529600	27530399
chr2	141896200	141897599
chr3	93415800	93417999
chr8	23511600	23513399
chr9	88407000	88408999
chr9	113462400	113463799
chr6	123035600	123036399
chr5	70592600	70593199
chr16	20991800	20995599
chr4	171089600	171091199
chr5	156213200	156216399
chr17	12858400	12860399
chr4	67108400	67110399
chr10	63171400	63174999
chr11	19998800	19998999
chr17	68476200	68477399
chr14	10189400	10191599
chr6	135841600	135842399
chr14	91619600	91620999
chr13	61701000	61702599
chr9	110618800	110620799
chr6	107539800	107541199
chr2	39023000	39023999
chr2	52898000	52899199
chr7	139790200	139792799
chr9	80387200	80388999
chr3	46888200	46890399
chr17	77251000	77253799
chr5	124161000	124163999
chr6	60539400	60540799
chr6	2640200	2642399
chr3	163212800	163214399
chr19	12258000	12259999
chr20	31601000	31602999
chr10	84993800	84995999
chr8	113487000	113488799
chr1	266880200	266882599
chr12	31947400	31949199
chr2	202987400	202987999
chr10	14325400	14326999
chr19	32391800	32394999
chr7	122230000	122234799
chr15	13308200	13308799
chr13	105019400	105021999
chr12	41877400	41881199
chr5	47046600	47047999
chr18	25862000	25863599
chr11	88252600	88255199
chr6	11131400	11132799
chr10	53930200	53931799
chr19	39126000	39127799
chr6	133623800	133627599
chr16	9582800	9589399
chr1	176292400	176295799
chr4	25618000	25618599
chr11	78335200	78336999
chr4	115702400	115706799
chr1	53823800	53826399
chr1	131705600	131707599
chr12	37306400	37311399
chr7	76231400	76234999
chr19	17807000	17807999
chr19	53955400	53957799
chr3	9804200	9806999
chr7	43146400	43147999
chr17	42421200	42422199
chr14	46643000	46658799
chr9	81818200	81819799
chr9	12931400	12935199
chr7	58482400	58484799
chr20	1185400	1185799
chr18	56077600	56078799
chr9	114897200	114899199
chr10	4191200	4192199
chr11	89716400	89718599
chr18	52940600	52941999
chr3	175302200	175304999
chr5	157765400	157768399
chr10	15427800	15429199
chr13	110102600	110109999
chr15	44572200	44573999
chr4	6714800	6716399
chr5	12393600	12396599
chr9	106227400	106234199
chr10	61697200	61701199
chr3	177116400	177117799
chr3	176925000	176926999
chr14	60337000	60339799
chr7	118856400	118865999
chr2	207825000	207826799
chr4	77713200	77714599
chr18	77918800	77923599
chr11	77363600	77365999
chr15	38869400	38870799
chr2	203409200	203411799
chr3	176164200	176167199
chr18	10855000	10855999
chr10	88135400	88137199
chr1	32287200	32290599
chr8	24813600	24815799
chr1	85690600	85691599
chr6	46552600	46553399
chr12	49862200	49865399
chr6	125804800	125805999
chr12	39747600	39748599
chr16	83409000	83410999
chr1	86969200	86973199
chr1	90441000	90441799
chr7	64707000	64708399
chr17	6696400	6697799
chr1	105249800	105252599
chr14	37929600	37933999
chr20	8778000	8780599
chr18	78172600	78174599
chr1	127160400	127162599
chr8	95613200	95613999
chr3	170485000	170487999
chr10	55059400	55062599
chr3	9050200	9053599
chr1	255369400	255371799
chr3	2796800	2807199
chr3	108531600	108533999
chr1	33275000	33277599
chr6	100143200	100144999
chr18	36165600	36168999
chr10	37221200	37223799
chr1	129580600	129582599
chr15	23725600	23726599
chr18	73963400	73966799
chr6	61566000	61567199
chr3	166199400	166201799
chr3	25177600	25178199
chr11	88166400	88171599
chr2	243038600	243039799
chr18	7089600	7090599
chr6	98632800	98635199
chr7	27299200	27300999
chr6	110248800	110250999
chr6	103927000	103929399
chr2	155820400	155821399
chr4	54680600	54681799
chr9	9290200	9291599
chr9	46025200	46026399
chr18	73220400	73222399
chr3	79173400	79174999
chr13	40470200	40471199
chr15	52188600	52191399
chr2	77889200	77891799
chr19	59500000	59504399
chr7	26430200	26431999
chr1	157846400	157846799
chr7	118415400	118416799
chr8	130450400	130453799
chr13	38489200	38490799
chr16	70551400	70552199
chr18	88022200	88022799
chr10	78258400	78261199
chr2	32205400	32207199
chr2	2614800	2615599
chr14	19928200	19930399
chr6	42364600	42367399
chr14	109542200	109544199
chr6	147810200	147812399
chr10	59344200	59346999
chr10	38865400	38867399
chr13	91073200	91073799
chrX	142672800	142674599
chr3	172363600	172365399
chr1	201345600	201347599
chr2	233649400	233650999
chr1	210907200	210909199
chr1	193547400	193548399
chr2	187243600	187244199
chr8	104759600	104762799
chr20	22467400	22470599
chr10	88823600	88827399
chr7	123385800	123391199
chr1	48764800	48766599
chr17	54648200	54649999
chr2	52940000	52941799
chr10	57424400	57425999
chr1	248217400	248217999
chr12	34188200	34189999
chr7	136921000	136924599
chr4	115872600	115873199
chr5	4758400	4760599
chr2	16977400	16978999
chr5	164924200	164925199
chr7	25427800	25429999
chr11	31091200	31093399
chr11	2812200	2814999
chr10	110353600	110355599
chr1	235693400	235696399
chr5	143252600	143253799
chr2	258693000	258694599
chr12	24856800	24858199
chr8	47232000	47236599
chr2	225171200	225173199
chr1	81867800	81869599
chr16	85475000	85475999
chr16	12954600	12956399
chr9	115864200	115865199
chr9	47048400	47049799
chr1	255150600	255151799
chr1	219662200	219664599
chr6	146256400	146257799
chr12	15955600	15956799
chr9	98779200	98783999
chr8	127109400	127115599
chr10	4710800	4713599
chr13	95885000	95886399
chr18	29269200	29270399
chr5	45952600	45952999
chr9	83130200	83131799
chr13	97896200	97897199
chr4	153366200	153367399
chr15	98092200	98092799
chr6	32949800	32950799
chr8	114438000	114438999
chr5	29570200	29571399
chr19	40575600	40577199
chr17	6585200	6586799
chr1	173300200	173301799
chr4	118914400	118915399
chr15	89934600	89934999
chr1	210240400	210244199
chr16	8065800	8067799
chr5	109471000	109473199
chr14	12210400	12212399
chr1	87949600	87950999
chr2	145573600	145574599
chr3	143044800	143045799
chr14	79975800	79977799
chr14	105792400	105793999
chr1	280954200	280957799
chr10	57324200	57325599
chr1	281438600	281440599
chr6	94213800	94218599
chrX	135421400	135422399
chr20	3132000	3133599
chr10	3016400	3017799
chr1	89171400	89177799
chr15	52026600	52029999
chr9	43481400	43485199
chr17	12208800	12210799
chr6	41811600	41815199
chr2	24641000	24642399
chr5	159857200	159858999
chr3	95247400	95249199
chr7	25822800	25824199
chr7	40135000	40137799
chr4	7889600	7890999
chr9	26633200	26635199
chr6	109874000	109875399
chr5	100823200	100823999
chr4	126843600	126845599
chr8	112829000	112831399
chr16	7582000	7583399
chr4	28245400	28248399
chr6	146599800	146600999
chr12	1113000	1115999
chr7	142763000	142765999
chr5	57627600	57628799
chr10	6090600	6092199
chr11	35156200	35156999
chr17	24150400	24152799
chr2	149493400	149495599
chr5	79629600	79630999
chr19	24829200	24830999
chr7	73651400	73653399
chr11	38853000	38853599
chr19	44115800	44117399
chr14	62742000	62743599
chr4	119219600	119220799
chr5	4943800	4946799
chr7	130308400	130310999
chr14	103028200	103029599
chr15	39925400	39926799
chr1	81113800	81115599
chr4	175439200	175441199
chr18	31785000	31785999
chr2	217428600	217429199
chr1	134522200	134522999
chr4	96022000	96023199
chr4	134890600	134892599
chr10	36878000	36881199
chr3	21313200	21314199
chr4	23971600	23972399
chr4	145904000	145910399
chr5	159437600	159439399
chr5	172373000	172380199
chr19	39599400	39599999
chr2	27846000	27847599
chr1	227494800	227496399
chr18	65813600	65814599
chr3	145200800	145203799
chr3	137586000	137586399
chr13	74453200	74456599
chr3	175691000	175693599
