Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
5	87351642	87355096	ENSRNOG00000042840	RGD1560539	0	92287.5	89439.6314476977	6
5	92037550	92041546	ENSRNOG00000023946	Tmem261	0	181736.833333333	161435.940513154	6
5	105966619	105970586	ENSRNOG00000058292	AABR07049111.2	0	116320	63159.8132201165	6
5	161520542	161525225	ENSRNOG00000054558	AABR07050336.1	0	53021.3333333333	43738.8572446362	6
6	23754825	23758996	ENSRNOG00000004188	LOC298795	0	64019.6666666667	39505.8391768441	6
6	30638717	30641673	ENSRNOG00000046707	AABR07063425.1	0	53761.3333333333	52067.8659699691	6
6	52119685	52156972	ENSRNOG00000009754	Nampt	0	91701	78561.1394418386	6
6	130043651	130046634	ENSRNOG00000053121	SNORA17	0	19943.3333333333	23736.0975197413	6
7	16955634	16967330	ENSRNOG00000026094	Vom2r54	0	116437.666666667	71559.5882231492	6
7	19073690	19091372	ENSRNOG00000039136	Vom2r57	0	220339.5	79222.6042332616	6
7	33238540	33247369	ENSRNOG00000061113	AABR07056624.1	0	59472	28839.3300893069	6
7	127962352	127966403	ENSRNOG00000004457	RGD1560617	0	77194.6666666667	76621.8016145971	6
8	47750091	47753106	ENSRNOG00000041456	AABR07070077.1	0	94461.6666666667	49960.5310887171	6
8	54638846	54644025	ENSRNOG00000058918	AABR07070151.1	0	126688	89340.8917797444	6
8	56835558	56838587	ENSRNOG00000055172	SNORA17	0	76653.6666666667	27543.4148475941	6
8	79862166	79865374	ENSRNOG00000051988	AC128582.1	0	16664.1666666667	16476.583109573	6
8	119867623	119870638	ENSRNOG00000041670	5S_rRNA	0	92563	63070.8807612515	6
8	131602916	131606306	ENSRNOG00000055245	LOC103690477	0	65310.3333333333	52225.0604697272	6
9	80425217	80431069	ENSRNOG00000052067	AABR07068060.1	0	50446.5	39606.5946718473	6
9	115568853	115573816	ENSRNOG00000061831	AABR07068705.1	0	60818.3333333333	31499.4391484462	6
10	2984965	2993389	ENSRNOG00000059756	AABR07029023.1	0	177274.5	150883.391191675	6
10	20010721	20013750	ENSRNOG00000052816	SNORA17	0	80529.6666666667	64775.1212323579	6
10	50197006	50200011	ENSRNOG00000054755	U6	0	143471.666666667	111296.16489649	6
10	68977101	68980133	ENSRNOG00000050007	Mir6327	0	97213	97655.4108075943	6
10	77490954	77514432	ENSRNOG00000002425	Pctp	0	75291.5	49569.0129163372	6
10	100873494	100881120	ENSRNOG00000058127	AABR07030706.1	0	151860.166666667	89579.2615741315	6
11	420478	423553	ENSRNOG00000060372	U4	0	231680	147155.536762977	6
11	7207809	7486390	ENSRNOG00000051232	Gbe1	0	261844.333333333	132579.178858019	6
11	80048913	80057665	ENSRNOG00000053105	AABR07034586.1	0	46558.8333333333	31873.2483278167	6
11	80355811	80359944	ENSRNOG00000001837	Sst	0	83823.6666666667	44643.7304295538	6
12	3780589	3784467	ENSRNOG00000051390	AABR07035064.1	0	102757.666666667	85422.6589768	6
12	15204145	15208084	ENSRNOG00000026725	Rn50_12_0174.2	0	18422	9430.74493346098	6
13	7157801	7160810	ENSRNOG00000043886	5S_rRNA	0	693057.666666667	213314.553340054	6
13	12824511	12827520	ENSRNOG00000056533	U6	0	415181	172539.653413353	6
13	32344466	32429577	ENSRNOG00000029841	Cdh19	0	429631.333333333	217960.920540052	6
13	45633233	45636241	ENSRNOG00000059085	U6	0	38005.8333333333	31754.5367493633	6
13	60311229	60314643	ENSRNOG00000061752	AABR07021199.1	0	512264.333333333	226037.958464207	6
14	1315757	1324144	ENSRNOG00000031928	Vom2r67	0	46225	38193.4849732255	6
14	10295965	10299882	ENSRNOG00000061516	AABR07014342.1	0	106533.666666667	67474.72613258	6
15	13852105	13855137	ENSRNOG00000058360	SNORA17	0	176707	31638.2047531146	6
15	62518553	62532675	ENSRNOG00000031061	LOC306079	0	207464.166666667	215186.152668258	6
16	61218821	61229160	ENSRNOG00000054214	AABR07026049.1	0	136341	66195.5587634095	6
17	12874220	12877219	ENSRNOG00000058895	SNORA17	0	43282	21842.6188906001	6
17	13390967	13395643	ENSRNOG00000013090	Gadd45g	0	61335.6666666667	59616.1611198395	6
17	16660405	16666352	ENSRNOG00000053097	AABR07027152.1	0	23514	26130.4491733303	6
17	63990099	63996569	ENSRNOG00000049410	Chrm3	0	383865.333333333	226567.761754992	6
17	85327740	85330769	ENSRNOG00000058867	SNORA52	0	29257	18790.4909462206	6
18	80291711	80301560	ENSRNOG00000053053	AABR07032759.1	0	171707.666666667	73914.0762417191	6
18	87635208	87638485	ENSRNOG00000046450	LOC102550729	0	328182.666666667	110714.889092058	6
19	22964147	22967358	ENSRNOG00000056138	SCARNA7	0	40011.6666666667	30052.1033584451	6
19	26351997	26356887	ENSRNOG00000055271	AABR07043190.1	0	20699	14477.9832849745	6
20	42774982	42777982	ENSRNOG00000047644	AABR07045319.1	0	15501.5	13497.8134340344	6
100	18160958	18164565	ENSRNOG00000030868	LOC367746	0	64502.6666666667	11791.9746720669	6
1	14795366	14800335	ENSRNOG00000012057	Olig3	0	60867.6	27755.3922833024	5
1	22757563	22760589	ENSRNOG00000054517	SNORA33	0	236892	80727.7647405154	5
1	25402891	25841745	ENSRNOG00000012609	Trdn	0	492936	328557.167019683	5
1	33717304	33723103	ENSRNOG00000058487	AABR07001018.5	0	90186	62218.100260294	5
1	35026541	35029771	ENSRNOG00000057721	AABR07001035.1	0	210703	113935.016566462	5
1	57318208	57329779	ENSRNOG00000059984	Dll1	0	58972.4	34957.9099604081	5
1	131136684	131142017	ENSRNOG00000058019	AABR07004227.1	0	38344.8	14026.9483922912	5
1	137011872	137315772	ENSRNOG00000010964	Akap13	0	45874	19974.9843554382	5
1	137333381	137361472	ENSRNOG00000010959	Klhl25	0	63299.8	69416.2219023767	5
1	183628950	183633095	ENSRNOG00000025122	AABR07005506.1	0	126662.8	114921.810737562	5
1	185104156	185145672	ENSRNOG00000020456	Nucb2	0	132798	112992.513026306	5
1	187631959	187635856	ENSRNOG00000062034	Rn60_1_1877.2	0	103921	75688.8895413323	5
1	194086271	194089305	ENSRNOG00000060965	SNORA17	0	134811.4	136355.298708191	5
1	196649044	196652068	ENSRNOG00000060036	U1	0	52423.4	18410.3382315481	5
1	197500014	197592677	ENSRNOG00000016722	Xpo6	0	17539.2	15678.9304227042	5
1	202827167	202830206	ENSRNOG00000054087	AABR07005838.2	0	14549.8	11460.9779338414	5
1	207993395	208022854	ENSRNOG00000028137	Mki67	0	63347	36094.8749824681	5
2	7229789	7233667	ENSRNOG00000050870	Rn50_2_0072.1	0	397728.2	259477.776109439	5
2	11193831	11213369	ENSRNOG00000056707	LOC102552356	0	60712.6	42856.4823603151	5
2	30815203	30848549	ENSRNOG00000018746	Slc30a5	0	89292	68244.1792389651	5
2	77664699	77670998	ENSRNOG00000059376	AABR07008898.1	0	19742.6	15712.792266176	5
2	90210736	90254027	ENSRNOG00000051687	AABR07009247.1	0	282938	67371.358899758	5
2	126932910	126937146	ENSRNOG00000052110	AABR07010153.1	0	60226.4	25346.5123794182	5
2	134953238	134956680	ENSRNOG00000049767	AABR07010421.1	0	160592.4	127550.793209215	5
2	152785344	152826947	ENSRNOG00000014599	Dhx36	0	170407.6	133339.247683493	5
2	162984252	162989403	ENSRNOG00000061049	AABR07011512.1	0	104449.2	62326.7671807226	5
2	207559184	207562159	ENSRNOG00000041322	AABR07072773.1	0	101282	23965.5586206539	5
3	6979169	6982485	ENSRNOG00000046993	AABR07051374.1	0	33789	23892.2708736528	5
3	15686592	15690430	ENSRNOG00000048909	Olr395	0	28069.4	17772.5947964837	5
3	32759459	32762651	ENSRNOG00000058684	Metazoa_SRP	0	178838.8	132005.931170535	5
3	32945573	33033149	ENSRNOG00000005334	Acvr2a	0	39455	12929.5011504698	5
3	61122285	61125623	ENSRNOG00000051466	AABR07052550.1	0	80458	46965.8599410253	5
3	61965127	61968433	ENSRNOG00000051523	AABR07052568.1	0	81912.4	51327.1565187475	5
3	89744738	89748105	ENSRNOG00000004381	AABR07053065.1	0	185002.4	112264.710843613	5
3	127174222	127177186	ENSRNOG00000057196	U6	0	182942.2	164640.057872317	5
3	146035238	146038748	ENSRNOG00000042486	AABR07054272.1	0	25645.2	20280.8468930664	5
3	152141411	152148529	ENSRNOG00000019566	LOC100911109	0	101013	53751.279054549	5
3	157544083	158331281	ENSRNOG00000032656	Ptprt	0	126965	60202.0929868722	5
3	158689871	158693849	ENSRNOG00000051934	AABR07054512.1	0	51073	28744.7386490119	5
3	164422115	164426410	ENSRNOG00000057347	Cebpb	0	52351	24691.8610072226	5
3	164623541	164627184	ENSRNOG00000060501	AABR07054619.1	0	40343	29915.5477970904	5
3	166175894	166178878	ENSRNOG00000055504	U2	0	56056	35517.150786627	5
3	170771992	170776025	ENSRNOG00000052166	AABR07054822.1	0	38550.4	27858.5696833129	5
3	173165475	173168769	ENSRNOG00000061217	AABR07054887.1	0	71877	36724.1065241893	5
3	174464083	174467107	ENSRNOG00000060485	AABR07054945.1	0	72646.8	60759.0462087745	5
4	85911361	85917499	ENSRNOG00000026055	Neurod6	0	41698.6	28272.5268821165	5
4	132689031	132743338	ENSRNOG00000005353	Rybp	0	29737	22427.0234315658	5
4	177921165	177924159	ENSRNOG00000059547	U6	0	47982	13561.3835946042	5
4	181872461	182044093	ENSRNOG00000001847	Ccdc91	0	67539	38361.2930569344	5
5	13377372	13381261	ENSRNOG00000007640	Npbwr1	0	81887.2	54353.8836809294	5
5	56260172	56263135	ENSRNOG00000054425	U7	0	42807.6	25393.8231229565	5
5	63189898	63201008	ENSRNOG00000006345	Sec61b	0	120313	66017.2098774252	5
5	72993250	72996788	ENSRNOG00000061187	AABR07048321.2	0	66860.8	45774.6657464585	5
5	73492144	73496430	ENSRNOG00000016621	Actl7b	0	52706	27310.5840289072	5
5	99918153	99921187	ENSRNOG00000058642	U4	0	88458.6	64302.5413518004	5
5	113190244	113205238	ENSRNOG00000061020	AABR07049282.1	0	239829.4	212400.73511596	5
5	123056424	123059475	ENSRNOG00000056234	5_8S_rRNA	0	102386	56365.929425496	5
5	125566672	125573886	ENSRNOG00000058765	AABR07049520.1	0	72835	46189.7391202851	5
5	125862072	125865395	ENSRNOG00000022150	AABR07049524.1	0	76554	48782.0868762295	5
5	136403908	136533429	ENSRNOG00000019381	Eri3	0	57910	45515.4918681541	5
5	146023196	146072070	ENSRNOG00000048129	LOC682102	0	220958	49033.3355993655	5
6	7180132	7184543	ENSRNOG00000054134	AABR07062769.1	0	29298	32470.1093315067	5
6	10765233	10769642	ENSRNOG00000056860	AABR07062823.1	0	25044.6	14746.144336741	5
6	15421444	15424458	ENSRNOG00000049369	AABR07062925.1	0	588543	234277.356993799	5
6	17756365	17760827	ENSRNOG00000031342	AABR07063082.1	0	300328.4	234609.998614296	5
6	30628502	30631554	ENSRNOG00000058896	5_8S_rRNA	0	122624	68794.5637387141	5
6	33404848	33492225	ENSRNOG00000021475	Ldah	0	59450	24578.4458418347	5
6	35089380	35096867	ENSRNOG00000055840	AABR07063553.1	0	68273.2	60407.3681863397	5
6	45131257	45134547	ENSRNOG00000052993	AABR07063742.1	0	18938	20033.2275232924	5
6	46629474	46634383	ENSRNOG00000030034	Sox11	0	67698	44876.6308895844	5
6	74910809	74913956	ENSRNOG00000046049	AABR07064304.1	0	63097.8	67280.5564126814	5
7	62011890	62015098	ENSRNOG00000053355	7SK	0	17578.6	15471.9461057748	5
7	64325965	64343607	ENSRNOG00000004421	Tmem5	0	103194	59328.2394817173	5
7	69981745	69984992	ENSRNOG00000032335	RGD1559995	0	70587	59439.7846564067	5
7	77650340	77653353	ENSRNOG00000041708	5S_rRNA	0	69382	41289.0784590792	5
7	84681411	84684402	ENSRNOG00000050022	AABR07057700.1	0	569359	287148.686223705	5
7	112054630	112058676	ENSRNOG00000025046	AABR07058366.1	0	177247.8	68059.1241105849	5
7	128120079	128123090	ENSRNOG00000034350	5S_rRNA	0	55031	39234.3217094421	5
7	128497611	128729428	ENSRNOG00000049349	Fam19a5	0	56733	66362.1277537121	5
8	6749244	6752856	ENSRNOG00000006283	LOC100362400	0	103726	66860.2422968987	5
8	26090885	26093918	ENSRNOG00000058326	SNORA71	0	49684.6	33076.2090451732	5
8	46043725	46046776	ENSRNOG00000055629	U1	0	68025.8	56581.2955065541	5
8	50869701	50872716	ENSRNOG00000052416	SNORA17	0	39772.2	18484.3895544321	5
8	64086513	64117332	ENSRNOG00000026178	Adpgk	0	75635	58544.6154654721	5
8	74149829	74152872	ENSRNOG00000057854	AABR07070527.1	0	81570.6	47343.7666520103	5
8	74268884	74273064	ENSRNOG00000054547	AABR07070532.1	0	87806.8	56505.6798932638	5
8	86281399	86289391	ENSRNOG00000031132	LOC367117	0	65368.2	43481.1929022192	5
8	98742910	98762340	ENSRNOG00000014871	Zic4	0	157381	129003.767386848	5
8	112394314	112414147	ENSRNOG00000061575	LOC102550537	0	92836	65799.1793261892	5
9	2676043	2679071	ENSRNOG00000057108	SNORA44	0	108536	75248.0004219381	5
9	3025814	3029791	ENSRNOG00000052777	AABR07066114.2	0	67656	44186.7400924757	5
9	23295907	23326388	ENSRNOG00000049135	LOC102548541	0	455269	240202.972504505	5
9	40540866	40543869	ENSRNOG00000054554	U6	0	168440.8	170131.510600476	5
9	92288438	92291414	ENSRNOG00000046194	AABR07068242.1	0	50360	21503.7671118342	5
9	96337649	96340652	ENSRNOG00000057694	U6	0	50389.8	52005.3201240027	5
9	98665831	98685400	ENSRNOG00000020322	Asb1	0	63361	40323.5415111322	5
10	7594641	7597607	ENSRNOG00000050621	AABR07029107.1	0	63203	27303.6261328051	5
10	51475978	51501665	ENSRNOG00000003424	Elac2	0	129180	60850.1437960503	5
10	53464470	53482270	ENSRNOG00000037852	Pirt	0	133832	76695.5539780501	5
10	76150538	76168676	ENSRNOG00000002373	Akap1	0	46140	39986.7478047415	5
10	81561909	81590258	ENSRNOG00000002644	Utp18	0	147271	67632.2999756773	5
10	101110585	101124203	ENSRNOG00000054938	AABR07030714.1	0	49751.4	23083.1621815556	5
10	112563756	112567546	ENSRNOG00000037220	Rpl5l1	0	59758	89541.6104389462	5
11	22849840	22852931	ENSRNOG00000055484	AABR07033465.1	0	717767.6	397820.823080944	5
11	30299038	30302539	ENSRNOG00000052481	AABR07033612.1	0	20728.8	34142.8760534317	5
11	36073309	36092995	ENSRNOG00000001647	Ets2	0	94288	13225.2450827953	5
11	36327300	36339656	ENSRNOG00000001643	Psmg1	0	80222	28116.4009076553	5
11	51206349	51213079	ENSRNOG00000057150	AABR07034073.1	0	215602	160462.244780509	5
11	79812894	79815860	ENSRNOG00000051729	U7	0	46674	18844.2141650959	5
11	89829293	89835002	ENSRNOG00000052746	LOC102550875	0	76976.6	42811.4363786127	5
12	3231561	3284655	ENSRNOG00000061869	AABR07035012.1	0	116306	69514.5164695835	5
12	10496004	10563740	ENSRNOG00000039819	Cdk8	0	34206	15405.8430473636	5
12	10965599	10969726	ENSRNOG00000029046	LOC100912059	0	62401	17504.8564689917	5
12	25777186	25780199	ENSRNOG00000051549	U6	0	22316.4	21736.6174645459	5
12	43916326	43919344	ENSRNOG00000055283	SNORA17	0	51448	35821.1110938787	5
13	29837467	29845728	ENSRNOG00000059133	AABR07020537.1	0	564109	278273.009830274	5
13	53899380	53902340	ENSRNOG00000059607	U7	0	48285.2	46522.6313550728	5
13	73148362	73151847	ENSRNOG00000013310	RGD1561635	0	23322	25552.5305987489	5
13	100548907	100559947	ENSRNOG00000003211	Srp9	0	30327	15598.0161398814	5
14	4536760	4540112	ENSRNOG00000039989	AABR07014177.1	0	57518.2	48451.6913915294	5
14	9915801	9918807	ENSRNOG00000052046	U6	0	61874	70389.2889579089	5
14	11986271	12027881	ENSRNOG00000002345	Rasgef1b	0	49190.6	35651.3775582375	5
14	47200461	47205688	ENSRNOG00000033251	Rn50_14_0474.1	0	85513	37896.3388733002	5
14	68164610	68173029	ENSRNOG00000060489	AABR07015639.1	0	328732	183702.291765781	5
14	86978780	86982417	ENSRNOG00000058513	Eif6-ps1	0	28624	17760.2927903793	5
14	100413268	100427760	ENSRNOG00000005982	C1d	0	59886.8	60709.5337504745	5
14	103886452	103890405	ENSRNOG00000059123	AABR07016559.1	0	60790.8	27827.0280339098	5
15	7399155	7402821	ENSRNOG00000060802	AABR07017045.1	0	125366.2	45427.0674675353	5
15	39569834	39576176	ENSRNOG00000053522	1700129C05Rik	0	153516	53966.7675518925	5
15	89029185	89032701	ENSRNOG00000057030	AABR07019099.1	0	31552.2	12041.3026994591	5
15	92962344	92965370	ENSRNOG00000052938	U2	0	325843	214641.187904372	5
16	6033526	6044739	ENSRNOG00000014624	Selk	0	126608	84017.2125221969	5
16	53889202	53892235	ENSRNOG00000058511	U4	0	157804	159337.189632553	5
16	76410021	76413045	ENSRNOG00000051475	SNORA17	0	87276.2	17020.1382691211	5
16	79073605	79081238	ENSRNOG00000061042	AABR07026499.3	0	18660.6	13046.9866559294	5
16	80548884	80551884	ENSRNOG00000049013	AABR07026517.1	0	121732.2	77743.5821930016	5
16	82985335	83002227	ENSRNOG00000033585	Tex29	0	80257	44123.1458533954	5
16	86816457	86830449	ENSRNOG00000052556	AABR07026623.1	0	85093.4	82016.4506047415	5
17	7601804	7621581	ENSRNOG00000053948	AABR07026969.1	0	167568.8	110227.940737365	5
17	20616924	20620826	ENSRNOG00000051931	AABR07027235.1	0	75006	42406.5089343605	5
17	26475915	26505238	ENSRNOG00000016174	Slc35b3	0	201837	78091.5616440086	5
17	55555732	55559705	ENSRNOG00000057788	AABR07028069.1	0	34518.8	30746.0897221094	5
17	65494959	65504412	ENSRNOG00000027506	Zp4	0	319041	180286.527505524	5
17	85746877	85750147	ENSRNOG00000056540	AABR07028776.1	0	53054	18581.1732675846	5
18	5582925	5586733	ENSRNOG00000052385	AABR07031247.1	0	51171.6	35693.904581875	5
18	17810866	17814059	ENSRNOG00000054120	7SK	0	19442.8	13040.9499347248	5
19	8245593	8255355	ENSRNOG00000056140	AABR07042780.1	0	363195	349875.9780265	5
19	9433810	9437162	ENSRNOG00000061282	Rpl26-ps3	0	49822.8	31025.4527557617	5
19	30972829	31034217	ENSRNOG00000039152	Frem3	0	118384	34325.7920520416	5
19	37020352	37024358	ENSRNOG00000054284	AABR07072639.2	0	61914	47034.9657170068	5
19	48215617	48224614	ENSRNOG00000053616	AABR07043928.1	0	107187	61035.563403642	5
19	48568585	48575559	ENSRNOG00000057032	AABR07043929.1	0	96118	55196.4564532906	5
19	53053345	53057270	ENSRNOG00000047125	Foxl1	0	104051	55512.8093326216	5
19	58904572	58908687	ENSRNOG00000061798	AABR07044123.1	0	68886	48567.4780074074	5
19	60015346	60581151	ENSRNOG00000032437	Pard3	0	106650	46929.7347105223	5
20	17075271	17094166	ENSRNOG00000048682	Zwint	0	28730.2	44550.921350742	5
20	53774855	53779559	ENSRNOG00000049150	AABR07045621.1	0	601177	358018.563764507	5
100	48194516	48214005	ENSRNOG00000032739	Thoc1	0	227309.2	171878.725691111	5
1	394300	410176	ENSRNOG00000046319	Vom2r3	0	239889	139262.46889477	4
1	1999096	2076296	ENSRNOG00000016054	Tab2	0	63453.25	35862.5679353371	4
1	14114648	14119421	ENSRNOG00000025799	RGD1560303	0	15465	8691.77580628186	4
1	23904317	23910066	ENSRNOG00000016700	Tcf21	0	78919	36510.8203139836	4
1	34010956	34015848	ENSRNOG00000054169	AABR07001019.1	0	33903	33184.8861180307	4
1	35523839	35527533	ENSRNOG00000049434	AABR07001048.1	0	55811.25	47631.3630806076	4
1	39708217	39712714	ENSRNOG00000023081	AABR07001348.1	0	135036	69077.6690110487	4
1	44786974	44835708	ENSRNOG00000059546	AABR07001448.1	0	147943	88516.5709533155	4
1	52886567	52897232	ENSRNOG00000012229	T	0	57119	39670.4339947691	4
1	90857779	90860810	ENSRNOG00000053019	SNORA17	0	20791	7159.14333795136	4
1	92231276	92238716	ENSRNOG00000052011	AABR07003001.1	0	37281.5	12693.8416696181	4
1	94203606	94206609	ENSRNOG00000055997	U6	0	24446	27317.2362682123	4
1	94346014	94406611	ENSRNOG00000014463	Uri1	0	37959.5	20105.7131764415	4
1	95238362	95242532	ENSRNOG00000058448	AABR07003051.1	0	50616.5	22366.5749501349	4
1	118975671	118980310	ENSRNOG00000057034	AABR07003841.1	0	491741	240958.32973082	4
1	120866332	120896397	ENSRNOG00000061051	AABR07003933.1	0	449369	446072.514620661	4
1	131058670	131061658	ENSRNOG00000054571	SNORA17	0	76572	51288.5952234997	4
1	158056930	158059958	ENSRNOG00000053994	SNORA17	0	153893	127241.332383258	4
1	161278659	161281658	ENSRNOG00000045706	AABR07004852.1	0	27072.5	30108.6103022596	4
1	163661007	163679691	ENSRNOG00000053923	Prkrir	0	15209.5	16991.4880749156	4
1	186639925	186643793	ENSRNOG00000030807	LOC100912427	0	146187.75	69599.2809367789	4
1	195863891	195869547	ENSRNOG00000057137	AABR07005752.1	0	95793	102652.877861915	4
1	202902061	202905395	ENSRNOG00000020446	AABR07005838.1	0	74670.25	51496.8009904499	4
1	208272086	208309376	ENSRNOG00000059505	AABR07005949.1	0	57456.5	35927.3654707198	4
1	208830279	208833485	ENSRNOG00000053316	7SK	0	51339.75	40495.4212175072	4
1	210080201	210083392	ENSRNOG00000057528	Metazoa_SRP	0	52906	35688.1233092094	4
1	222086826	222100697	ENSRNOG00000021117	Rps6ka4	0	21778	14123.620876626	4
1	223548679	223552304	ENSRNOG00000017884	AABR07006160.1	0	84143	26486.4430227994	4
1	232315495	232347909	ENSRNOG00000058399	AABR07006389.1	0	90097	63191.3496189682	4
1	233123592	233148341	ENSRNOG00000013971	Psat1	0	112894	65749.5247131111	4
1	237063353	237068053	ENSRNOG00000032137	Foxb2	0	55503.25	57397.4869854944	4
1	249537459	249540492	ENSRNOG00000056494	SNORA17	0	131761	54224.3487743283	4
1	258476197	258479881	ENSRNOG00000045862	AABR07006823.1	0	41289.75	11681.4066040867	4
1	259192507	259195514	ENSRNOG00000054923	U6	0	13292.5	13012.9418016578	4
1	274932719	274938030	ENSRNOG00000056528	AABR07006978.2	0	49171	20924.8655909662	4
1	281313660	281317753	ENSRNOG00000056674	AABR07007095.1	0	44058.5	23479.2571361759	4
1	281347036	281379234	ENSRNOG00000009830	Fam204a	0	119017	75096.2715452638	4
2	13616322	13698826	ENSRNOG00000029185	Rasa1	0	207575	187027.342029626	4
2	14699382	14704303	ENSRNOG00000030237	Cox7c	0	286784	165216.62547496	4
2	23478762	23481790	ENSRNOG00000055813	SNORA24	0	104861	26039.6492551903	4
2	33809307	33843899	ENSRNOG00000032735	Srek1	0	60609	21911.6407418523	4
2	49381915	49386501	ENSRNOG00000046657	LOC100910954	0	68862.75	44664.632230099	4
2	56194686	56220451	ENSRNOG00000059278	AABR07008399.1	0	68100	20082.745496238	4
2	79603730	79606758	ENSRNOG00000057918	SNORA17	0	160515.25	40749.1048603116	4
2	100675011	100710917	ENSRNOG00000010084	Ythdf3	0	99763	44075.5034004151	4
2	117665794	117669083	ENSRNOG00000011640	AABR07009931.1	0	143587.5	115447.238689368	4
2	126678067	126681096	ENSRNOG00000059800	SNORA17	0	48355	28828.8628518943	4
2	127248303	127251886	ENSRNOG00000054869	AABR07010155.1	0	64157.5	48592.0743708958	4
2	128823708	128826752	ENSRNOG00000055218	5_8S_rRNA	0	115899	129194.5690293	4
2	141420349	141423900	ENSRNOG00000055814	AABR07010583.1	0	118701	44771.8289403802	4
2	146464483	146467594	ENSRNOG00000052744	U3	0	219985	35218.3664205672	4
2	158963142	158980648	ENSRNOG00000059427	AABR07011145.1	0	42603	13594.4841755765	4
2	162743453	162746429	ENSRNOG00000048715	AABR07011500.1	0	123684.25	43133.9799027403	4
2	164117691	164129183	ENSRNOG00000012478	Shox2	0	180143	110042.582666893	4
2	182581392	182584621	ENSRNOG00000053669	7SK	0	108140.5	67641.8488486726	4
2	183342538	183346576	ENSRNOG00000056769	AABR07012040.1	0	18203.75	9323.75851878773	4
2	184111269	184125552	ENSRNOG00000053765	AABR07012053.2	0	60021	10719.919153924	4
2	190322171	190325214	ENSRNOG00000055359	SNORA48	0	58130	28384.6307943812	4
2	191290978	191296774	ENSRNOG00000043325	RGD1562234	0	158677	83247.802773807	4
2	191866194	191871657	ENSRNOG00000048515	AABR07012269.1	0	168696	30768.1653661703	4
2	197207483	197210535	ENSRNOG00000054851	5_8S_rRNA	0	130280.25	40424.0071852936	4
