Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
3	88368116	88374743	ENSMUSG00000074489	Bglap3	1	0		1
3	88374023	88377575	ENSMUSG00000096792	Gm21956	1	0		1
3	88530395	88541896	ENSMUSG00000074480	Mex3a	1	0		1
3	88541529	88550300	ENSMUSG00000008601	Rab25	1	0		1
3	88714838	88731549	ENSMUSG00000028057	Rit1	1	0		1
3	88782443	88834547	ENSMUSG00000098912	1500004A13Rik	1	0		1
3	89145574	89162196	ENSMUSG00000028051	Hcn3	1	0		1
3	89162795	89177421	ENSMUSG00000068917	Clk2	1	0		1
3	89208425	89213664	ENSMUSG00000105692	Gm43737	1	0		1
3	89243966	89250406	ENSMUSG00000042747	Krtcap2	1	0		1
3	89335850	89348331	ENSMUSG00000097004	4731419I09Rik	1	0		1
3	89414972	89420383	ENSMUSG00000028044	Cks1b	1	0		1
3	89996760	90021945	ENSMUSG00000105552	Gm19710	1	0		1
3	90263185	90281169	ENSMUSG00000042404	Dennd4b	1	0		1
3	90291178	90363907	ENSMUSG00000042390	Gatad2b	1	0		1
3	90450091	90467866	ENSMUSG00000027931	Npr1	1	0		1
3	90487526	90493033	ENSMUSG00000001018	Snapin	1	0		1
3	90498456	90511498	ENSMUSG00000001017	Chtop	1	0		1
3	90510534	90516392	ENSMUSG00000044080	S100a1	1	0		1
3	90512435	90525081	ENSMUSG00000042312	S100a13	1	0		1
3	90601771	90606545	ENSMUSG00000001020	S100a4	1	0		1
3	92213920	92257224	ENSMUSG00000068893	Sprr2a2	1	0		1
3	94340099	94347852	ENSMUSG00000028148	Them5	1	0		1
3	94368112	94379245	ENSMUSG00000104669	Gm38411	1	0		1
3	94392471	94404848	ENSMUSG00000105391	Gm43401	1	0		1
3	94408895	94414919	ENSMUSG00000097515	1700040D17Rik	1	0		1
3	94587466	94590159	ENSMUSG00000105522	Gm15235	1	0		1
3	94612257	94660872	ENSMUSG00000005968	Tuft1	1	0		1
3	94691556	94704913	ENSMUSG00000068877	Selenbp2	1	0		1
3	94830977	94834305	ENSMUSG00000084058	Gm15263	1	0		1
3	94952075	94962061	ENSMUSG00000005774	Rfx5	1	0		1
3	95109022	95123551	ENSMUSG00000008958	Vps72	1	0		1
3	95132088	95140018	ENSMUSG00000053769	Lysmd1	1	0		1
3	95218635	95234171	ENSMUSG00000053192	Mllt11	1	0		1
3	95226732	95236909	ENSMUSG00000046722	Cdc42se1	1	0		1
3	95236420	95243598	ENSMUSG00000068860	Gm128	1	0		1
3	95240771	95253193	ENSMUSG00000028115	Bnipl	1	0		1
3	95279345	95296666	ENSMUSG00000038712	Mindy1	1	0		1
3	95306576	95317127	ENSMUSG00000093424	6330562C20Rik	1	0		1
3	95312791	95324099	ENSMUSG00000015714	Cers2	1	0		1
3	95323025	95359202	ENSMUSG00000015697	Setdb1	1	0		1
3	95656788	95663676	ENSMUSG00000038612	Mcl1	1	0		1
3	95829624	95857885	ENSMUSG00000015748	Prpf3	1	0		1
3	95862134	95873519	ENSMUSG00000054312	Mrps21	1	0		1
3	96170332	96178064	ENSMUSG00000068856	Sf3b4	1	0		1
3	96243050	96248380	ENSMUSG00000093553	Gm20633	1	0		1
3	96261182	96265311	ENSMUSG00000091405	Hist2h4	1	0		1
3	96282409	96295969	ENSMUSG00000015947	Fcgr1	1	0		1
3	96375033	96386023	ENSMUSG00000097753	Gm26689	1	0		1
3	96407017	96411059	ENSMUSG00000097041	Pafah1b1-ps1	1	0		1
3	96456209	96471156	ENSMUSG00000106429	Gm10685	1	0		1
3	96486055	96488719	ENSMUSG00000095260	Gm25890	1	0		1
3	96574984	96581163	ENSMUSG00000087610	Gm16253	1	0		1
3	96577372	96596181	ENSMUSG00000028104	Polr3gl	1	0		1
3	96599149	96626671	ENSMUSG00000049288	Lix1l	1	0		1
3	96627933	96634291	ENSMUSG00000038374	Rbm8a	1	0		1
3	96633474	96653601	ENSMUSG00000106447	Gm42957	1	0		1
3	96694384	96706570	ENSMUSG00000028101	Pias3	1	0		1
3	96725664	96792138	ENSMUSG00000028098	Rnf115	1	0		1
3	96798263	96831351	ENSMUSG00000038304	Cd160	1	0		1
3	96867781	96907346	ENSMUSG00000028096	Gpr89	1	0		1
3	97046156	97094785	ENSMUSG00000104766	4930573H18Rik	1	0		1
3	97203162	97299917	ENSMUSG00000038256	Bcl9	1	0		1
3	97626804	97655782	ENSMUSG00000028088	Fmo5	1	0		1
3	98220156	98237248	ENSMUSG00000027876	Reg4	1	0		1
3	99238381	99354759	ENSMUSG00000027868	Tbx15	1	0		1
3	100137680	100164407	ENSMUSG00000033285	Wdr3	1	0		1
3	100424405	100438254	ENSMUSG00000086923	4930406D18Rik	1	0		1
3	100487664	100524420	ENSMUSG00000053957	Gm12474	1	0		1
3	100561708	100687503	ENSMUSG00000008763	Man1a2	1	0		1
3	100920202	100937420	ENSMUSG00000033233	Trim45	1	0		1
3	100938360	100971663	ENSMUSG00000033222	Ttf2	1	0		1
3	100993029	101031556	ENSMUSG00000086564	Cd101	1	0		1
3	102719731	102737417	ENSMUSG00000086745	Tspan2os	1	0		1
3	103056285	103068414	ENSMUSG00000027852	Nras	1	0		1
3	103277293	103359275	ENSMUSG00000033014	Trim33	1	0		1
3	103721722	103740001	ENSMUSG00000027848	Olfml3	1	0		1
3	103800105	103811444	ENSMUSG00000027845	Dclre1b	1	0		1
3	103912120	103967136	ENSMUSG00000044098	Rsbn1	1	0		1
3	103966110	104025098	ENSMUSG00000058388	Phtf1	1	0		1
3	104786375	104794959	ENSMUSG00000002233	Rhoc	1	0		1
3	105677770	105689574	ENSMUSG00000027905	Ddx20	1	0		1
3	105726767	105803336	ENSMUSG00000068798	Rap1a	1	0		1
3	105957369	105970537	ENSMUSG00000000561	Wdr77	1	0		1
3	106111229	106132620	ENSMUSG00000062778	Chia1	1	0		1
3	106480405	106503530	ENSMUSG00000027901	Dennd2d	1	0		1
3	107088880	107098901	ENSMUSG00000050179	A930002I21Rik	1	0		1
3	107099146	107115505	ENSMUSG00000040724	Kcna2	1	0		1
3	107181056	107196221	ENSMUSG00000042861	Kcna10	1	0		1
3	107324921	107335673	ENSMUSG00000048109	Rbm15	1	0		1
3	107875229	107893400	ENSMUSG00000040600	Eps8l3	1	0		1
3	107925834	107933817	ENSMUSG00000004035	Gstm7	1	0		1
3	107977632	107980368	ENSMUSG00000049231	Gm12497	1	0		1
3	108011755	108019973	ENSMUSG00000058135	Gstm1	1	0		1
3	108029100	108033361	ENSMUSG00000081688	Gm12499	1	0		1
3	108039908	108046894	ENSMUSG00000027890	Gstm4	1	0		1
3	108147821	108156882	ENSMUSG00000046793	Gpr61	1	0		1
3	108201722	108212934	ENSMUSG00000048997	Atxn7l2	1	0		1
3	108224787	108240747	ENSMUSG00000105961	Gm40123	1	0		1
3	108254926	108280474	ENSMUSG00000068749	Psma5	1	0		1
3	108378777	108385741	ENSMUSG00000074281	Gm12522	1	0		1
3	108450770	108453648	ENSMUSG00000106101	Gm43438	1	0		1
3	108553467	108557404	ENSMUSG00000105810	Gm43435	1	0		1
3	108589279	108646219	ENSMUSG00000040389	Wdr47	1	0		1
3	108737658	108782809	ENSMUSG00000049565	Aknad1	1	0		1
3	109053634	109056247	ENSMUSG00000105371	Gm44384	1	0		1
3	110245609	110252998	ENSMUSG00000049300	Prmt6	1	0		1
3	115938473	116009406	ENSMUSG00000054414	Slc30a7	1	0		1
3	116447889	116450564	ENSMUSG00000089060	Gm22361	1	0		1
3	119718242	119786466	ENSMUSG00000028134	Ptbp2	1	0		1
3	121289773	121363594	ENSMUSG00000039887	Alg14	1	0		1
3	122726947	122859874	ENSMUSG00000053965	Pde5a	1	0		1
3	123076019	123238149	ENSMUSG00000050315	Synpo2	1	0		1
3	123443828	123449447	ENSMUSG00000105784	Gm35065	1	0		1
3	123525666	123692853	ENSMUSG00000027977	Ndst3	1	0		1
3	126921112	127501350	ENSMUSG00000032826	Ank2	1	0		1
3	129459972	129463247	ENSMUSG00000106258	Rpl7a-ps7	1	0		1
3	129526967	129534388	ENSMUSG00000105837	Gm35986	1	0		1
3	129677065	129757316	ENSMUSG00000028017	Egf	1	0		1
3	129876606	129896325	ENSMUSG00000027999	Pla2g12a	1	0		1
3	130129501	130600377	ENSMUSG00000058897	Col25a1	1	0		1
3	131108471	131224856	ENSMUSG00000027985	Lef1	1	0		1
3	132981252	133094033	ENSMUSG00000028018	Gstcd	1	0		1
3	135210537	135274111	ENSMUSG00000045328	Cenpe	1	0		1
3	135435709	135440665	ENSMUSG00000097032	4930539J05Rik	1	0		1
3	135481632	135484460	ENSMUSG00000105404	Gm42807	1	0		1
3	136668124	136938227	ENSMUSG00000028161	Ppp3ca	1	0		1
3	137930507	137983545	ENSMUSG00000028159	Dapp1	1	0		1
3	138210216	138242405	ENSMUSG00000099146	0610031O16Rik	1	0		1
3	138441093	138455999	ENSMUSG00000028138	Adh5	1	0		1
3	138524179	138560196	ENSMUSG00000028156	Eif4e	1	0		1
3	142239090	142397696	ENSMUSG00000028273	Pdlim5	1	0		1
3	142491978	142522844	ENSMUSG00000105504	Gbp5	1	0		1
3	142558026	142573709	ENSMUSG00000028268	Gbp3	1	0		1
3	142656948	142669541	ENSMUSG00000105317	Gbp2-ps	1	0		1
3	142699051	142747370	ENSMUSG00000040213	Kyat3	1	0		1
3	144188030	144207220	ENSMUSG00000028266	Lmo4	1	0		1
3	144429206	144572181	ENSMUSG00000040151	Hs2st1	1	0		1
3	145648312	145678080	ENSMUSG00000097183	Gm17501	1	0		1
3	145936014	145945329	ENSMUSG00000036873	2410004B18Rik	1	0		1
3	146147833	146196013	ENSMUSG00000011008	Mcoln2	1	0		1
3	146218963	146286686	ENSMUSG00000036832	Lpar3	1	0		1
3	146402642	146440644	ENSMUSG00000036825	Ssx2ip	1	0		1
3	146505456	146523429	ENSMUSG00000028187	Rpf1	1	0		1
3	149283918	149447301	ENSMUSG00000106515	Gm30382	1	0		1
3	152093033	152168230	ENSMUSG00000039131	Gipc2	1	0		1
3	152178011	152212302	ENSMUSG00000028035	Dnajb4	1	0		1
3	152344478	152394117	ENSMUSG00000025437	Usp33	1	0		1
3	152393473	152463326	ENSMUSG00000039068	Zzz3	1	0		1
3	152462315	152670360	ENSMUSG00000039058	Ak5	1	0		1
3	153921857	153946632	ENSMUSG00000062908	Acadm	1	0		1
4	3256349	3259733	ENSMUSG00000081165	Gm11783	1	0		1
4	3676115	3813622	ENSMUSG00000042228	Lyn	1	0		1
4	4761984	4795355	ENSMUSG00000066324	Impad1	1	0		1
4	6395707	6456271	ENSMUSG00000028245	Nsmaf	1	0		1
4	10872064	10874670	ENSMUSG00000106355	n-TSaga9	1	0		1
4	11142710	11145770	ENSMUSG00000081490	Gm11830	1	0		1
4	11189351	11205279	ENSMUSG00000028212	Ccne2	1	0		1
4	11198658	11256258	ENSMUSG00000040738	Ints8	1	0		1
4	11260815	11324137	ENSMUSG00000045205	Dpy19l4	1	0		1
4	11702457	11715252	ENSMUSG00000028214	Gem	1	0		1
4	13741436	13894149	ENSMUSG00000006586	Runx1t1	1	0		1
4	15911067	15913634	ENSMUSG00000088055	Gm26148	1	0		1
4	15996621	16015888	ENSMUSG00000041153	Osgin2	1	0		1
4	19518754	19572108	ENSMUSG00000028228	Cpne3	1	0		1
4	19607803	19710993	ENSMUSG00000041058	Wwp1	1	0		1
4	22355543	22434591	ENSMUSG00000040410	Fbxl4	1	0		1
4	32655119	32775717	ENSMUSG00000058006	Mdn1	1	0		1
4	32803535	32952841	ENSMUSG00000040183	Ankrd6	1	0		1
4	33026642	33033323	ENSMUSG00000085037	4933421O10Rik	1	0		1
4	33053338	33056284	ENSMUSG00000082851	Gm11931	1	0		1
4	33244923	33292163	ENSMUSG00000040128	Pnrc1	1	0		1
4	40203273	40241828	ENSMUSG00000040296	Ddx58	1	0		1
4	40774759	40777564	ENSMUSG00000056412	Gm12396	1	0		1
4	41132011	41134844	ENSMUSG00000081437	Gm12402	1	0		1
4	41290800	41316889	ENSMUSG00000028436	Dcaf12	1	0		1
4	41495104	41505076	ENSMUSG00000046312	AI464131	1	0		1
4	41504509	41519333	ENSMUSG00000028441	1110017D15Rik	1	0		1
4	42204998	42235813	ENSMUSG00000091542	Gm17167	1	0		1
4	42464752	42590438	ENSMUSG00000095779	Gm2163	1	0		1
4	42653251	42656505	ENSMUSG00000096826	Ccl27b	1	0		1
4	42967604	42984140	ENSMUSG00000028451	1700022I11Rik	1	0		1
4	43001843	43012506	ENSMUSG00000028453	Fancg	1	0		1
4	43426519	43431134	ENSMUSG00000042788	Fam166b	1	0		1
4	43439939	43448564	ENSMUSG00000028458	Tesk1	1	0		1
4	43445962	43456628	ENSMUSG00000028459	Cd72	1	0		1
4	43490900	43496421	ENSMUSG00000028461	Ccdc107	1	0		1
4	43495642	43501695	ENSMUSG00000051517	Arhgef39	1	0		1
4	43503928	43510747	ENSMUSG00000087142	Gm12454	1	0		1
4	43560332	43567560	ENSMUSG00000028466	Creb3	1	0		1
4	43566428	43580873	ENSMUSG00000028467	Gba2	1	0		1
4	43694284	43702807	ENSMUSG00000050215	Olfr70	1	0		1
4	43725188	43729139	ENSMUSG00000071001	Hrct1	1	0		1
4	43728034	43759962	ENSMUSG00000028475	Spaar	1	0		1
4	43780866	43784328	ENSMUSG00000111338	Olfr29-ps1	1	0		1
4	43819632	43825895	ENSMUSG00000110970	Olfr156	1	0		1
4	44033575	44086177	ENSMUSG00000028479	Gne	1	0		1
4	44965769	44971596	ENSMUSG00000086000	Gm12493	1	0		1
4	44970076	44980319	ENSMUSG00000086205	Gm12679	1	0		1
4	44990742	45014412	ENSMUSG00000049657	Zbtb5	1	0		1
4	45104708	45110114	ENSMUSG00000078713	Tomm5	1	0		1
4	45295127	45316631	ENSMUSG00000035601	Trmt10b	1	0		1
4	45316113	45344732	ENSMUSG00000028322	Exosc3	1	0		1
4	45681589	45723838	ENSMUSG00000073860	Gm829	1	0		1
4	45797022	45805104	ENSMUSG00000035561	Aldh1b1	1	0		1
4	46136613	46172903	ENSMUSG00000028330	Ncbp1	1	0		1
4	47089909	47123570	ENSMUSG00000039774	Galnt12	1	0		1
4	47196987	47210459	ENSMUSG00000087500	Gm12426	1	0		1
4	47351222	47415431	ENSMUSG00000007613	Tgfbr1	1	0		1
4	48192823	48281558	ENSMUSG00000028343	Erp44	1	0		1
4	48583174	48663631	ENSMUSG00000028347	Tmeff1	1	0		1
4	49057273	49340759	ENSMUSG00000063446	Plppr1	1	0		1
4	49512096	49523093	ENSMUSG00000044018	Mrpl50	1	0		1
4	49630006	49657387	ENSMUSG00000028309	Rnf20	1	0		1
4	53204566	53219857	ENSMUSG00000087192	4930412L05Rik	1	0		1
4	53438413	53622978	ENSMUSG00000028412	Slc44a1	1	0		1
4	53629471	53707509	ENSMUSG00000054752	Fsd1l	1	0		1
4	53711998	53778390	ENSMUSG00000028414	Fktn	1	0		1
4	55348043	55392737	ENSMUSG00000028426	Rad23b	1	0		1
4	55526643	55534466	ENSMUSG00000003032	Klf4	1	0		1
4	55561265	55599796	ENSMUSG00000066176	Gm12511	1	0		1
4	56956673	56992391	ENSMUSG00000045589	Frrs1l	1	0		1
4	57942873	57958411	ENSMUSG00000028367	Txn1	1	0		1
4	58434755	58555898	ENSMUSG00000038668	Lpar1	1	0		1
4	58964939	58989119	ENSMUSG00000028378	Ptgr1	1	0		1
4	59471368	59551364	ENSMUSG00000028382	Ptbp3	1	0		1
4	59624211	59761939	ENSMUSG00000045071	E130308A19Rik	1	0		1
4	59769137	59803589	ENSMUSG00000038544	Inip	1	0		1
4	61669677	61676136	ENSMUSG00000078674	Mup18	1	0		1
4	61781123	61801786	ENSMUSG00000081207	Gm13775	1	0		1
4	62358727	62392269	ENSMUSG00000066150	Slc31a1	1	0		1
4	62448153	62472896	ENSMUSG00000028391	Wdr31	1	0		1
4	62498508	62505467	ENSMUSG00000038422	Hdhd3	1	0		1
4	62522149	62527068	ENSMUSG00000028394	Pole3	1	0		1
4	63165130	63174131	ENSMUSG00000028357	Kif12	1	0		1
4	63542772	63551250	ENSMUSG00000039105	Atp6v1g1	1	0		1
4	75940738	78213961	ENSMUSG00000028399	Ptprd	1	0		1
4	80000331	80003888	ENSMUSG00000082179	Gm11407	1	0		1
4	83219800	83326255	ENSMUSG00000038172	Ttc39b	1	0		1
4	83455180	83488459	ENSMUSG00000028484	Psip1	1	0		1
4	86854160	86859412	ENSMUSG00000028495	Rps6	1	0		1
4	86872396	86935322	ENSMUSG00000038007	Acer2	1	0		1
4	87769425	88035364	ENSMUSG00000028496	Mllt3	1	0		1
4	88092629	88411511	ENSMUSG00000038368	Focad	1	0		1
4	88752868	88755916	ENSMUSG00000094618	Gm13271	1	0		1
4	88757671	88760570	ENSMUSG00000073809	Gm10583	1	0		1
4	88761709	88772106	ENSMUSG00000082789	Gm13284	1	0		1
4	88777850	88781160	ENSMUSG00000096591	Gm13272	1	0		1
4	88795397	88798445	ENSMUSG00000099420	Gm13279	1	0		1
4	88795643	88802224	ENSMUSG00000097873	Gm26867	1	0		1
4	88803531	88808880	ENSMUSG00000070908	Gm13288	1	0		1
4	88867382	88870379	ENSMUSG00000054351	4930553M12Rik	1	0		1
4	89135122	89181581	ENSMUSG00000062937	Mtap	1	0		1
4	89273971	89296653	ENSMUSG00000044303	Cdkn2a	1	0		1
4	94567014	94605244	ENSMUSG00000028577	Plaa	1	0		1
4	94941540	94981100	ENSMUSG00000062627	Mysm1	1	0		1
4	98354870	98385306	ENSMUSG00000028563	Tm2d1	1	0		1
4	98754398	98819537	ENSMUSG00000035407	Kank4	1	0		1
4	98921810	98936043	ENSMUSG00000028560	Usp1	1	0		1
4	98936171	99122915	ENSMUSG00000028556	Dock7	1	0		1
4	99653107	99656983	ENSMUSG00000086096	Gm12688	1	0		1
4	101269143	101271806	ENSMUSG00000065279	Gm25124	1	0		1
4	101346031	101358735	ENSMUSG00000086782	E130102H24Rik	1	0		1
4	101351783	101399681	ENSMUSG00000087361	0610043K17Rik	1	0		1
4	101494648	101643299	ENSMUSG00000028528	Dnajc6	1	0		1
4	102046068	102051127	ENSMUSG00000082264	Gm12799	1	0		1
4	103380500	103492540	ENSMUSG00000086136	Gm12718	1	0		1
4	103617359	104745344	ENSMUSG00000028519	Dab1	1	0		1
4	104911456	105017363	ENSMUSG00000078612	Fyb2	1	0		1
4	105029374	105111890	ENSMUSG00000028518	Prkaa2	1	0		1
4	106135611	106139778	ENSMUSG00000081189	Hspd1-ps4	1	0		1
4	106554169	106559897	ENSMUSG00000086172	2700068H02Rik	1	0		1
4	106731889	106748792	ENSMUSG00000034871	Fam151a	1	0		1
4	107290965	107309169	ENSMUSG00000034785	Dio1	1	0		1
4	107781720	107790421	ENSMUSG00000087289	4933424M12Rik	1	0		1
4	107877755	107887924	ENSMUSG00000028609	Magoh	1	0		1
4	107903481	107925610	ENSMUSG00000028607	Cpt2	1	0		1
4	108181238	108220048	ENSMUSG00000034645	Zyg11a	1	0		1
4	108229224	108303096	ENSMUSG00000034636	Zyg11b	1	0		1
4	108399890	108408961	ENSMUSG00000028597	Gpx7	1	0		1
4	108457426	108559921	ENSMUSG00000034610	Zcchc11	1	0		1
4	108636966	108782798	ENSMUSG00000034557	Zfyve9	1	0		1
4	109674588	109964460	ENSMUSG00000010517	Faf1	1	0		1
4	114907257	114922467	ENSMUSG00000085399	Foxd2os	1	0		1
4	115782812	115819328	ENSMUSG00000028710	Atpaf1	1	0		1
4	115826092	115836685	ENSMUSG00000028709	Mob3c	1	0		1
4	116032342	116055876	ENSMUSG00000028706	Nsun4	1	0		1
4	116066465	116077071	ENSMUSG00000063882	Uqcrh	1	0		1
4	116306262	116466183	ENSMUSG00000003810	Mast2	1	0		1
4	116505549	116538743	ENSMUSG00000028696	Ipp	1	0		1
4	116589233	116599630	ENSMUSG00000085408	C530005A16Rik	1	0		1
4	116600552	116629941	ENSMUSG00000028693	Nasp	1	0		1
4	116701779	116710406	ENSMUSG00000028690	Mmachc	1	0		1
4	116718948	116806456	ENSMUSG00000033985	Tesk2	1	0		1
4	116839407	116842221	ENSMUSG00000075390	Rpl36-ps8	1	0		1
4	116875376	116989764	ENSMUSG00000033948	Zswim5	1	0		1
4	116989465	116996413	ENSMUSG00000028684	Urod	1	0		1
4	116993317	117005777	ENSMUSG00000046861	Hectd3	1	0		1
4	117017402	117087806	ENSMUSG00000028683	Eif2b3	1	0		1
4	117118719	117127725	ENSMUSG00000073771	Btbd19	1	0		1
4	117124794	117129238	ENSMUSG00000047671	Tctex1d4	1	0		1
4	117146923	117149626	ENSMUSG00000070834	Gm13015	1	0		1
4	117153327	117158243	ENSMUSG00000047675	Rps8	1	0		1
4	117208844	117211459	ENSMUSG00000096280	Gm23287	1	0		1
4	117212833	117254125	ENSMUSG00000060268	Armh1	1	0		1
4	117249951	117269082	ENSMUSG00000048772	Tmem53	1	0		1
4	117698188	117701423	ENSMUSG00000086320	Gm12840	1	0		1
4	117881621	117886495	ENSMUSG00000085278	Gm12841	1	0		1
4	117883826	117889333	ENSMUSG00000033379	Atp6v0b	1	0		1
4	118441915	118459513	ENSMUSG00000006389	Mpl	1	0		1
4	118490282	118499642	ENSMUSG00000080857	Gm12859	1	0		1
4	118886597	118900097	ENSMUSG00000073768	Olfr1330	1	0		1
4	119169013	119176195	ENSMUSG00000045268	Zfp691	1	0		1
4	119174957	119192011	ENSMUSG00000028644	Ermap	1	0		1
4	119193306	119201798	ENSMUSG00000028643	Svbp	1	0		1
4	119230915	119249475	ENSMUSG00000028641	P3h1	1	0		1
4	119277481	119296604	ENSMUSG00000028639	Ybx1	1	0		1
4	119299510	119322546	ENSMUSG00000060288	Ppih	1	0		1
4	119322393	119417521	ENSMUSG00000028637	Ccdc30	1	0		1
4	119418030	119424420	ENSMUSG00000028636	Ppcs	1	0		1
4	119420814	119467944	ENSMUSG00000070806	Zmynd12	1	0		1
4	119464783	119494628	ENSMUSG00000048899	Rimkla	1	0		1
4	119529808	119541529	ENSMUSG00000087385	Frg2f1	1	0		1
4	119535004	119629619	ENSMUSG00000032998	Foxj3	1	0		1
4	120539368	120572276	ENSMUSG00000028633	Ctps	1	0		1
4	120586745	120610173	ENSMUSG00000091297	Gm8439	1	0		1
4	120613840	120623182	ENSMUSG00000086187	Gm12860	1	0		1
4	120929637	120953699	ENSMUSG00000064141	Zfp69	1	0		1
4	120967817	121019247	ENSMUSG00000032870	Smap2	1	0		1
4	121037385	121055822	ENSMUSG00000028626	Col9a2	1	0		1
4	121226601	121229473	ENSMUSG00000080706	Gm12890	1	0		1
4	122834242	122859675	ENSMUSG00000028657	Ppt1	1	0		1
4	122993652	123002985	ENSMUSG00000028654	Mycl	1	0		1
4	123103165	123132599	ENSMUSG00000002384	Bmp8b	1	0		1
4	123181227	123195201	ENSMUSG00000046093	Hpcal4	1	0		1
4	123904562	123919269	ENSMUSG00000085875	Gm12905	1	0		1
4	124698701	124709111	ENSMUSG00000032643	Fhl3	1	0		1
4	124848679	124855742	ENSMUSG00000028889	Yrdc	1	0		1
4	124854739	124864171	ENSMUSG00000042763	Maneal	1	0		1
4	124878899	124918300	ENSMUSG00000028876	Epha10	1	0		1
4	124984430	125009599	ENSMUSG00000028871	Rspo1	1	0		1
4	125054838	125067703	ENSMUSG00000042707	Dnali1	1	0		1
4	125064672	125074542	ENSMUSG00000050213	Snip1	1	0		1
4	126044925	126056032	ENSMUSG00000028861	Mrps15	1	0		1
4	126056565	126092695	ENSMUSG00000042616	Oscp1	1	0		1
4	126094623	126099084	ENSMUSG00000050188	Lsm10	1	0		1
4	126475802	126478671	ENSMUSG00000084099	Gm12929	1	0		1
4	126489041	126535472	ENSMUSG00000042500	Ago4	1	0		1
4	126675630	126710214	ENSMUSG00000028837	Psmb2	1	0		1
4	126861439	126970135	ENSMUSG00000042446	Zmym4	1	0		1
4	127310921	127316039	ENSMUSG00000050234	Gja4	1	0		1
4	128753364	128769798	ENSMUSG00000028794	A3galt2	1	0		1
4	129056271	129086386	ENSMUSG00000028793	Rnf19b	1	0		1
4	129133091	129137410	ENSMUSG00000087416	Gm15906	1	0		1
4	129134999	129145093	ENSMUSG00000001334	Fndc5	1	0		1
4	129306600	129337370	ENSMUSG00000057236	Rbbp4	1	0		1
4	129353128	129380116	ENSMUSG00000028807	Zbtb8a	1	0		1
4	129456351	129458990	ENSMUSG00000064613	Gm24621	1	0		1
4	129488514	129493022	ENSMUSG00000000411	Tssk3	1	0		1
4	129511581	129516485	ENSMUSG00000047945	Marcksl1	1	0		1
4	129853071	129857210	ENSMUSG00000073753	Gm10571	1	0		1
4	130784069	130788355	ENSMUSG00000086548	Gm12972	1	0		1
4	132272375	132296266	ENSMUSG00000028899	Taf12	1	0		1
4	132306623	132311524	ENSMUSG00000086290	Snhg12	1	0		1
4	132781343	132798387	ENSMUSG00000037731	Themis2	1	0		1
4	133490600	133500550	ENSMUSG00000056596	Trnp1	1	0		1
4	133582362	133592235	ENSMUSG00000028848	Gpn2	1	0		1
4	133600056	133604168	ENSMUSG00000047281	Sfn	1	0		1
4	134051838	134059496	ENSMUSG00000049410	Zfp683	1	0		1
4	134211470	134229383	ENSMUSG00000048003	Catsper4	1	0		1
4	134491222	134494474	ENSMUSG00000083001	Gm13250	1	0		1
4	134494697	134510735	ENSMUSG00000037348	Paqr7	1	0		1
4	135411808	135435853	ENSMUSG00000059713	Rcan3	1	0		1
4	135853747	135870408	ENSMUSG00000028676	Srsf10	1	0		1
4	138773735	138782546	ENSMUSG00000041202	Pla2g2d	1	0		1
4	139336206	139338765	ENSMUSG00000092909	Gm25732	1	0		1
4	139340183	139343833	ENSMUSG00000083404	Gm13019	1	0		1
4	139344800	139348180	ENSMUSG00000080708	Ccnd3-ps	1	0		1
4	139346935	139354576	ENSMUSG00000028741	Mrto4	1	0		1
4	139959720	139970026	ENSMUSG00000078234	Klhdc7a	1	0		1
4	140677753	140685117	ENSMUSG00000086159	Gm13025	1	0		1
4	141396829	141411691	ENSMUSG00000086061	Gm13075	1	0		1
4	141403853	141418014	ENSMUSG00000006216	Clcnkb	1	0		1
4	141612026	141616104	ENSMUSG00000073731	AI507597	1	0		1
4	141618324	141625821	ENSMUSG00000040740	Slc25a34	1	0		1
4	142015898	142029496	ENSMUSG00000085761	4930455G09Rik	1	0		1
4	143392428	143400660	ENSMUSG00000041805	Pramel1	1	0		1
4	143497435	143502595	ENSMUSG00000083403	Gm13041	1	0		1
4	147860278	147870816	ENSMUSG00000029022	Miip	1	0		1
4	148000591	148006014	ENSMUSG00000086806	Gm13054	1	0		1
4	148128384	148146199	ENSMUSG00000029003	Mad2l2	1	0		1
4	148584221	148588007	ENSMUSG00000087217	Gm13209	1	0		1
4	149141997	149145388	ENSMUSG00000080746	Rpsa-ps12	1	0		1
4	149483229	149497168	ENSMUSG00000028990	Lzic	1	0		1
4	149565120	149569790	ENSMUSG00000086949	Gm13066	1	0		1
4	150066454	150069055	ENSMUSG00000065493	Mir34a	1	0		1
4	150113379	150121263	ENSMUSG00000087094	Gm13093	1	0		1
4	150186515	150203332	ENSMUSG00000028972	Car6	1	0		1
4	150226035	150228943	ENSMUSG00000082140	Gm13094	1	0		1
4	150827725	150856949	ENSMUSG00000078492	1700045H11Rik	1	0		1
4	150912562	150946602	ENSMUSG00000028965	Tnfrsf9	1	0		1
4	152006803	152018180	ENSMUSG00000073700	Klhl21	1	0		1
4	152019274	152029671	ENSMUSG00000028952	Zbtb48	1	0		1
4	152027414	152040568	ENSMUSG00000028950	Tas1r1	1	0		1
4	152285472	152293662	ENSMUSG00000028946	Hes3	1	0		1
