Chromosome	 Peak Start	 Peak End	 Chromosome	 Gene Start	 Gene End	 Gene ID	 Gene Name	 Distance-of-Gene-to-Nearest-Peak
9	106101200	106104599	9	106701604	106705510	ENSRNOG00000054740	U6	0

9	106146200	106146999	9	106701604	106705510	ENSRNOG00000054740	U6	0

9	106154000	106156799	9	106701604	106705510	ENSRNOG00000054740	U6	0

9	106293000	106295599	9	106701604	106705510	ENSRNOG00000054740	U6	0

9	106748400	106749399	9	106734217	106787930	ENSRNOG00000057846	AABR07068535.1	0

9	106894000	106896199	9	106913423	106917630	ENSRNOG00000032765	RGD1559955	0

9	106917200	106919399	9	106913423	106917630	ENSRNOG00000032765	RGD1559955	0

9	106969800	106970199	9	107803849	107807739	ENSRNOG00000060092	7SK	0

9	107325800	107326199	9	107803849	107807739	ENSRNOG00000060092	7SK	0

9	107553000	107553599	9	107803849	107807739	ENSRNOG00000060092	7SK	0

9	108136600	108137199	9	108257219	108327176	ENSRNOG00000060095	AABR07068554.1	0

9	108270800	108271799	9	108257219	108327176	ENSRNOG00000060095	AABR07068554.1	0

9	109050200	109051599	9	110055394	110059557	ENSRNOG00000057499	AABR07068587.1	0

9	109483800	109485399	9	110055394	110059557	ENSRNOG00000057499	AABR07068587.1	0

9	109825400	109826799	9	110055394	110059557	ENSRNOG00000057499	AABR07068587.1	0

9	109908000	109909399	9	110055394	110059557	ENSRNOG00000057499	AABR07068587.1	0

9	110118000	110118999	9	110056655	110228786	ENSRNOG00000034177	Efna5	0

9	110215800	110217199	9	110056655	110228786	ENSRNOG00000034177	Efna5	0

9	110247400	110252999	9	110398939	110406670	ENSRNOG00000057630	AABR07068590.1	0

9	110280400	110281599	9	110398939	110406670	ENSRNOG00000057630	AABR07068590.1	0

9	110290600	110295399	9	110398939	110406670	ENSRNOG00000057630	AABR07068590.1	0

9	110338000	110341799	9	110398939	110406670	ENSRNOG00000057630	AABR07068590.1	0

9	110370000	110371399	9	110398939	110406670	ENSRNOG00000057630	AABR07068590.1	0

9	110395000	110396399	9	110398939	110406670	ENSRNOG00000057630	AABR07068590.1	0

9	110404400	110406199	9	110398939	110406670	ENSRNOG00000057630	AABR07068590.1	0

9	110983000	110985199	9	111025275	111178102	ENSRNOG00000033280	Pam	0

9	111019400	111020999	9	111025275	111178102	ENSRNOG00000033280	Pam	0

9	111514600	111517399	9	111593737	111863170	ENSRNOG00000015898	Fer	0

9	111546200	111547199	9	111593737	111863170	ENSRNOG00000015898	Fer	0

9	111922400	111928599	9	111997703	112030540	ENSRNOG00000015528	Pja2	0

9	111961400	111962999	9	111997703	112030540	ENSRNOG00000015528	Pja2	0

9	111964400	111965599	9	111997703	112030540	ENSRNOG00000015528	Pja2	0

9	112085000	112086399	9	112098583	112102489	ENSRNOG00000059332	U6	0

9	112104200	112105599	9	112121046	112128447	ENSRNOG00000052177	AABR07068612.2	0

9	112116800	112118399	9	112121046	112128447	ENSRNOG00000052177	AABR07068612.2	0

9	112208600	112210599	9	112181104	112209372	ENSRNOG00000060213	AABR07068614.1	0

9	112529000	112532399	9	112717161	112721090	ENSRNOG00000052045	SNORA17	0

9	112683200	112688599	9	112717161	112721090	ENSRNOG00000052045	SNORA17	0

9	112698400	112699999	9	112717161	112721090	ENSRNOG00000052045	SNORA17	0

9	112720600	112723399	9	112717161	112721090	ENSRNOG00000052045	SNORA17	0

9	112830400	112830999	9	112905440	112909358	ENSRNOG00000055521	5S_rRNA	0

9	112881600	112882599	9	112905440	112909358	ENSRNOG00000055521	5S_rRNA	0

9	112919800	112921199	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	112942200	112944399	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	112975200	112976599	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113001600	113002599	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113100600	113102199	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113126400	113127199	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113153800	113156999	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113158400	113159599	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113160200	113162999	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113164000	113166799	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113170200	113170999	9	113008292	113249845	ENSRNOG00000031348	Tmem232	0

9	113276600	113277599	9	113300332	113334619	ENSRNOG00000014765	Vapa	0

9	113344800	113345999	9	113353553	113361826	ENSRNOG00000027916	Txndc2	0

9	113912200	113914599	9	113915558	113937360	ENSRNOG00000053306	Wash1	0

9	113927600	113928399	9	113915558	113937360	ENSRNOG00000053306	Wash1	0

9	113954400	113958599	9	114003595	114156016	ENSRNOG00000031795	AABR07068650.1	0

9	114144800	114151599	9	114003595	114156016	ENSRNOG00000031795	AABR07068650.1	0

9	114174600	114182799	9	114215007	114222070	ENSRNOG00000058854	AABR07068657.1	0

9	114262200	114262999	9	114280457	114286099	ENSRNOG00000061298	LOC103690214	0

9	114369600	114373199	9	114490919	114623011	ENSRNOG00000025527	Mtcl1	0

9	114442800	114445199	9	114490919	114623011	ENSRNOG00000025527	Mtcl1	0

9	114826600	114827599	9	114845595	115558561	ENSRNOG00000011700	Ptprm	0

9	115404600	115407599	9	114845595	115558561	ENSRNOG00000011700	Ptprm	0

9	115553800	115556599	9	114845595	115558561	ENSRNOG00000011700	Ptprm	0

9	115574600	115578599	9	115568853	115574716	ENSRNOG00000061831	AABR07068705.1	0

9	115629600	115631599	9	115762499	115766617	ENSRNOG00000055052	7SK	0

9	115638000	115648799	9	115762499	115766617	ENSRNOG00000055052	7SK	0

9	115649400	115653599	9	115762499	115766617	ENSRNOG00000055052	7SK	0

9	115657400	115659199	9	115762499	115766617	ENSRNOG00000055052	7SK	0

9	115658800	115663799	9	115762499	115766617	ENSRNOG00000055052	7SK	0

9	115753800	115755599	9	115762499	115766617	ENSRNOG00000055052	7SK	0

9	115812200	115829599	9	115849232	115853934	ENSRNOG00000030389	Lrrc30	0

9	115837600	115840199	9	115849232	115853934	ENSRNOG00000030389	Lrrc30	0

9	115870600	115873599	9	115913607	116042623	ENSRNOG00000017237	Lama1	0

9	115982000	115986799	9	115913607	116042623	ENSRNOG00000017237	Lama1	0

9	116001200	116007599	9	115913607	116042623	ENSRNOG00000017237	Lama1	0

9	116008200	116009599	9	115913607	116042623	ENSRNOG00000017237	Lama1	0

9	116029200	116034799	9	115913607	116042623	ENSRNOG00000017237	Lama1	0

9	116070400	116072399	9	116058110	116225740	ENSRNOG00000017065	Arhgap28	0

9	116091800	116094799	9	116058110	116225740	ENSRNOG00000017065	Arhgap28	0

9	116104000	116106199	9	116058110	116225740	ENSRNOG00000017065	Arhgap28	0

9	116163600	116165399	9	116058110	116225740	ENSRNOG00000017065	Arhgap28	0

9	116186800	116193999	9	116058110	116225740	ENSRNOG00000017065	Arhgap28	0

9	116290200	116291399	9	116290380	116295061	ENSRNOG00000058356	AABR07068712.2	0

9	116316800	116320599	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116410600	116415199	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116416000	116416799	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116433600	116437799	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116520200	116527199	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116573600	116575999	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116618000	116619799	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116642600	116644599	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116792800	116794599	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116825600	116827399	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116948400	116950599	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116954400	116957199	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	116971800	116976399	9	116649230	116981672	ENSRNOG00000025273	L3mbtl4	0

9	117046400	117050199	9	117041233	117050871	ENSRNOG00000049880	Tmem200c	0

9	117107000	117109399	9	117210711	117258262	ENSRNOG00000061416	AABR07068736.1	0

9	117172200	117174199	9	117210711	117258262	ENSRNOG00000061416	AABR07068736.1	0

9	117226400	117229599	9	117210711	117258262	ENSRNOG00000061416	AABR07068736.1	0

9	117295200	117296399	9	117438648	117443251	ENSRNOG00000059493	AABR07068746.1	0

9	117362400	117363199	9	117438648	117443251	ENSRNOG00000059493	AABR07068746.1	0

9	117380200	117381199	9	117438648	117443251	ENSRNOG00000059493	AABR07068746.1	0

9	117396600	117402999	9	117438648	117443251	ENSRNOG00000059493	AABR07068746.1	0

9	117429600	117431799	9	117438648	117443251	ENSRNOG00000059493	AABR07068746.1	0

9	117720600	117721799	9	117734311	117744800	ENSRNOG00000016719	Zfp161	0

9	117804400	117804999	9	117791832	117842770	ENSRNOG00000053805	LOC100362606	0

9	117929200	117929599	9	118329217	118333901	ENSRNOG00000026817	LOC103690198	0

9	118752600	118753199	9	118582879	119158696	ENSRNOG00000016196	Dlgap1	0

9	118934600	118936399	9	118582879	119158696	ENSRNOG00000016196	Dlgap1	0

9	119166600	119172799	9	119180583	119193998	ENSRNOG00000015906	Tgif1	0

9	119235400	119237999	9	119306676	119324800	ENSRNOG00000015733	Myl12b	0

9	119253600	119256999	9	119306676	119324800	ENSRNOG00000015733	Myl12b	0

9	119259200	119260599	9	119306676	119324800	ENSRNOG00000015733	Myl12b	0

9	119299600	119301599	9	119306676	119324800	ENSRNOG00000015733	Myl12b	0

9	119500600	119501599	9	119510810	119514716	ENSRNOG00000053478	U6	0

9	119606400	119608199	9	119594129	119656555	ENSRNOG00000014837	Emilin2	0

9	119608800	119610599	9	119594129	119656555	ENSRNOG00000014837	Emilin2	0

9	119981600	119981999	9	120098833	120104398	ENSRNOG00000002110	Fam114a1l1	0

9	120133200	120135199	9	120315295	120319201	ENSRNOG00000057648	U6	0

9	120346600	120348799	9	120341713	120350217	ENSRNOG00000059433	AABR07068810.1	0

9	120843400	120844399	9	121210324	121214230	ENSRNOG00000053514	U6	0

9	121071400	121073799	9	121210324	121214230	ENSRNOG00000053514	U6	0

9	121148400	121148799	9	121210324	121214230	ENSRNOG00000053514	U6	0

9	121345000	121346799	9	121453323	121458451	ENSRNOG00000037230	Ppidl1	0

9	121682200	121682999	9	121706479	121729016	ENSRNOG00000049882	Adcyap1	0

9	121733600	121734999	9	121799373	121903178	ENSRNOG00000037227	Yes1	0

9	122025200	122025799	10	1	8528	ENSRNOG00000061539	AABR07028906.1	0

9	122026800	122027799	10	1	8528	ENSRNOG00000061539	AABR07028906.1	0

10	206200	208199	10	359192	382181	ENSRNOG00000052005	AABR07028945.1	0

10	457800	458599	10	549383	675496	ENSRNOG00000022305	Abcc1	0

10	546200	548399	10	549383	675496	ENSRNOG00000022305	Abcc1	0

10	699200	703199	10	726947	751561	ENSRNOG00000053230	Fopnl	0

10	736600	738999	10	726947	751561	ENSRNOG00000053230	Fopnl	0

10	1127000	1128799	10	1133706	1137619	ENSRNOG00000052185	5S_rRNA	0

10	1519000	1524999	10	1509232	1524270	ENSRNOG00000003164	Pla2g10	0

10	1533400	1534799	10	1560090	1568231	ENSRNOG00000053206	AABR07028981.1	0

10	1538000	1540799	10	1560090	1568231	ENSRNOG00000053206	AABR07028981.1	0

10	1757000	1758799	10	1768160	1783995	ENSRNOG00000057152	AABR07028998.1	0

10	1797000	1801599	10	1831218	1841132	ENSRNOG00000040121	RGD1565158	0

10	1830200	1832199	10	1831218	1841132	ENSRNOG00000040121	RGD1565158	0

10	1980800	1982199	10	2010148	2041191	ENSRNOG00000048121	Ercc4	0

10	2182200	2183599	10	2228538	2232793	ENSRNOG00000032482	LOC688899	0

10	2616800	2617399	10	2984065	2993389	ENSRNOG00000059756	AABR07029023.1	0

10	2679800	2681199	10	2984065	2993389	ENSRNOG00000059756	AABR07029023.1	0

10	2780200	2781399	10	2984065	2993389	ENSRNOG00000059756	AABR07029023.1	0

10	2800200	2801799	10	2984065	2993389	ENSRNOG00000059756	AABR07029023.1	0

10	2980800	2982999	10	2984065	2993389	ENSRNOG00000059756	AABR07029023.1	0

10	2997000	2999199	10	3167477	3215147	ENSRNOG00000003326	Rrn3	0

10	3101400	3103399	10	3167477	3215147	ENSRNOG00000003326	Rrn3	0

10	3247200	3248799	10	3232294	3324712	ENSRNOG00000002407	Pdxdc1	0

10	3475200	3481799	10	3408080	3571188	ENSRNOG00000003198	RGD1305733	0

10	3534000	3534799	10	3408080	3571188	ENSRNOG00000003198	RGD1305733	0

10	3601800	3602599	10	3651738	3775384	ENSRNOG00000015118	Cpped1	0

10	3710400	3711199	10	3651738	3775384	ENSRNOG00000015118	Cpped1	0

10	3711800	3714599	10	3651738	3775384	ENSRNOG00000015118	Cpped1	0

10	3757800	3762399	10	3651738	3775384	ENSRNOG00000015118	Cpped1	0

10	4255600	4258999	10	4251441	4261168	ENSRNOG00000021987	Tnfrsf17	0

10	4266800	4269199	10	4309563	4446700	ENSRNOG00000046271	LOC100911685	0

10	4510400	4510799	10	4532880	4576146	ENSRNOG00000002420	Zc3h7a	0

10	4650800	4653799	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4657200	4659599	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4660200	4661799	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4674400	4679599	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4681600	4686199	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4704000	4707199	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4707800	4713799	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4715600	4718399	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4760400	4762799	10	4716413	4764010	ENSRNOG00000002520	Litaf	0

10	4788600	4793399	10	4904710	4913605	ENSRNOG00000021902	Rmi2	0

10	4832000	4837999	10	4904710	4913605	ENSRNOG00000021902	Rmi2	0

10	4853000	4859799	10	4904710	4913605	ENSRNOG00000021902	Rmi2	0

10	4868000	4881199	10	4904710	4913605	ENSRNOG00000021902	Rmi2	0

10	4887800	4894199	10	4904710	4913605	ENSRNOG00000021902	Rmi2	0

10	4903800	4910399	10	4904710	4913605	ENSRNOG00000021902	Rmi2	0

10	4921800	4932999	10	4942611	4946897	ENSRNOG00000002532	Prm1	0

10	4966000	4973799	10	5009326	5200192	ENSRNOG00000057378	Clec16a	0

10	4977000	4995399	10	5009326	5200192	ENSRNOG00000057378	Clec16a	0

10	5274800	5277199	10	5297084	5334762	ENSRNOG00000025545	Tvp23a	0

10	5297800	5298599	10	5297084	5334762	ENSRNOG00000025545	Tvp23a	0

10	5386200	5390599	10	5349633	5390237	ENSRNOG00000002571	Tekt5	0

10	5391200	5402799	10	5429948	5468339	ENSRNOG00000002664	Emp2	0

10	5423000	5437199	10	5429948	5468339	ENSRNOG00000002664	Emp2	0

10	5439400	5448399	10	5429948	5468339	ENSRNOG00000002664	Emp2	0

10	5463000	5472199	10	5429948	5468339	ENSRNOG00000002664	Emp2	0

10	5566000	5567599	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5600200	5603399	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5750000	5753599	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5794800	5801399	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5821600	5822799	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5860800	5862599	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5892200	5893999	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5918000	5920399	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	5989200	5990399	10	5926998	6120490	ENSRNOG00000033942	Grin2a	0

10	6163000	6165199	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6178600	6181599	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6218400	6222799	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6316600	6318599	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6329000	6331399	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6392000	6399199	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6421600	6422399	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6423000	6424799	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6487200	6491999	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6559200	6561199	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6627600	6628999	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6658000	6663199	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6668000	6672399	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6673200	6674999	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6690000	6690999	10	6691001	6695094	ENSRNOG00000056282	7SK	0

10	6953800	6956199	10	6971944	7019430	ENSRNOG00000025496	Usp7	0

10	7209000	7212599	10	7222862	7244112	ENSRNOG00000002714	Mettl22	0

10	7286600	7301999	10	7276620	7295952	ENSRNOG00000002768	Tmem114	0

10	7487400	7488599	10	7594641	7598507	ENSRNOG00000050621	AABR07029107.1	0

10	7522800	7523999	10	7594641	7598507	ENSRNOG00000050621	AABR07029107.1	0

10	7537800	7538999	10	7594641	7598507	ENSRNOG00000050621	AABR07029107.1	0

10	7542200	7544999	10	7594641	7598507	ENSRNOG00000050621	AABR07029107.1	0

10	7559200	7560599	10	7594641	7598507	ENSRNOG00000050621	AABR07029107.1	0

10	7769400	7771999	10	7868531	7880768	ENSRNOG00000056145	AABR07029111.2	0

10	7868600	7869199	10	7868531	7880768	ENSRNOG00000056145	AABR07029111.2	0

10	8013600	8014999	10	8312461	8658192	ENSRNOG00000002827	Rbfox1	0

10	8133800	8134399	10	8312461	8658192	ENSRNOG00000002827	Rbfox1	0

10	8665600	8667399	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	8685400	8691199	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	9589800	9591799	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	9750600	9753199	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	9887400	9889999	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	9898200	9905999	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	9921600	9923399	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	9972000	9973399	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	10024400	10028599	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	10044400	10046599	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	10140400	10141799	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	10150200	10150999	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	10208200	10209999	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	10416000	10419599	10	10416930	10420852	ENSRNOG00000041962	5S_rRNA	0

10	10421000	10424599	10	10454020	10461256	ENSRNOG00000002871	Rbm25l1	0

10	10431800	10434599	10	10454020	10461256	ENSRNOG00000002871	Rbm25l1	0

10	10482400	10483199	10	10527065	10540928	ENSRNOG00000002876	Eef2kmt	0

10	10517800	10521799	10	10527065	10540928	ENSRNOG00000002876	Eef2kmt	0

10	10554000	10570199	10	10552037	10564933	ENSRNOG00000021796	RGD1565166	0

10	10601800	10604799	10	10590751	10633035	ENSRNOG00000002917	Sec14l5	0

10	10660400	10663199	10	10641272	10690723	ENSRNOG00000002930	Ppl	0

10	10664200	10678399	10	10641272	10690723	ENSRNOG00000002930	Ppl	0

10	10792400	10794999	10	10793945	10811885	ENSRNOG00000028075	LOC360479	0

10	10802600	10805199	10	10793945	10811885	ENSRNOG00000028075	LOC360479	0

10	10911400	10920999	10	10900736	10912076	ENSRNOG00000042579	4930562C15Rik	0

10	11163800	11168799	10	11154158	11178161	ENSRNOG00000004766	Glis2	0

10	11173400	11176599	10	11154158	11178161	ENSRNOG00000004766	Glis2	0

10	11195400	11197999	10	11202926	11223870	ENSRNOG00000005227	Tfap4	0

10	11325400	11330199	10	11335006	11343570	ENSRNOG00000027368	Ubald1	0

10	11573800	11575599	10	11591744	11721539	ENSRNOG00000005330	Crebbp	0

10	11764200	11765399	10	11782821	11808428	ENSRNOG00000024445	Slx4	0

10	11821800	11826199	10	11807626	11842982	ENSRNOG00000024210	Nlrc3	0

10	11959000	11959599	10	12023861	12033716	ENSRNOG00000007678	Zfp263	0

10	11960200	11961799	10	12023861	12033716	ENSRNOG00000007678	Zfp263	0

10	11983200	11985199	10	12023861	12033716	ENSRNOG00000007678	Zfp263	0

10	12044800	12047199	10	12043241	12056811	ENSRNOG00000008134	Mefv	0

10	12169400	12172399	10	12213381	12218122	ENSRNOG00000048615	LOC100912159	0

10	12187600	12188799	10	12213381	12218122	ENSRNOG00000048615	LOC100912159	0

10	12288000	12289599	10	12283275	12288036	ENSRNOG00000061166	AABR07029192.1	0

10	12290400	12290799	10	12311230	12315992	ENSRNOG00000050126	Olr1525	0

10	12355000	12356199	10	12369215	12373956	ENSRNOG00000047553	Olr1362	0

10	12379800	12380399	10	12384760	12389522	ENSRNOG00000048685	Olr1364	0

10	12466200	12469399	10	12466645	12472410	ENSRNOG00000039761	AC129054.1	0

10	12475000	12480399	10	12489627	12494368	ENSRNOG00000047259	Olr1368	0

10	12490200	12492599	10	12489627	12494368	ENSRNOG00000047259	Olr1368	0

10	12670600	12674199	10	12672636	12677377	ENSRNOG00000049640	Olr1376	0

10	12788200	12789999	10	12816696	12821437	ENSRNOG00000050905	Olr1382	0

10	12846400	12855599	10	12870540	12875265	ENSRNOG00000003401	NA	0

10	12904000	12905599	10	12908143	12920084	ENSRNOG00000003455	Zfp13	0

10	12908600	12910399	10	12908143	12920084	ENSRNOG00000003455	Zfp13	0

10	12925200	12933399	10	12926171	12939935	ENSRNOG00000021782	Zscan10	0

10	12934000	12936399	10	12926171	12939935	ENSRNOG00000021782	Zscan10	0

10	12947200	12970199	10	12944097	12948741	ENSRNOG00000056896	AABR07029198.1	0

10	12998800	13005199	10	12995404	13001230	ENSRNOG00000003546	Tnfrsf12a	0

10	13076000	13082599	10	13069646	13079164	ENSRNOG00000003721	Paqr4	0

10	13111800	13115199	10	13111712	13118594	ENSRNOG00000004461	Flywch2	0

10	13178000	13183999	10	13173029	13179163	ENSRNOG00000029279	Prss33	0

10	13194200	13198199	10	13193646	13202892	ENSRNOG00000029223	Prss32	0

10	13229200	13231799	10	13226858	13231075	ENSRNOG00000049151	Csap1	0

10	13331200	13335399	10	13347807	13355671	ENSRNOG00000033266	Prss30	0

10	13355400	13387999	10	13347807	13355671	ENSRNOG00000033266	Prss30	0

10	13403800	13408399	10	13407599	13418760	ENSRNOG00000005336	Prss27	0

10	13409600	13412399	10	13407599	13418760	ENSRNOG00000005336	Prss27	0

10	13577200	13582199	10	13577225	13584121	ENSRNOG00000006970	Ntn3	0

10	13629600	13633799	10	13629597	13720231	ENSRNOG00000039656	Abca17	0

10	13677600	13679599	10	13629597	13720231	ENSRNOG00000039656	Abca17	0

10	14054600	14056799	10	14050915	14059469	ENSRNOG00000012620	Syngr3	0

10	14115800	14136399	10	14119578	14129483	ENSRNOG00000014672	Hs3st6	0

10	14487600	14490199	10	14489544	14517394	ENSRNOG00000016976	Clcn7	0

10	14525800	14537199	10	14515864	14528777	ENSRNOG00000030541	Ccdc154	0

10	14605400	14610199	10	14598697	14617178	ENSRNOG00000017893	Baiap3	0
